DataY,AnimalID,RecDate,NovelDay,CellID,CellType,Environ,PosBin,StimCond
-1.0206335126598,11,200131,2,5,1,1,1,0
1.02063351265981,11,200131,2,5,1,1,2,0
3.0960435861167,11,200131,2,5,1,1,3,0
5.0108774632029,11,200131,2,5,1,1,4,0
7.1556076833029,11,200131,2,5,1,1,5,0
10.6640044384838,11,200131,2,5,1,1,6,0
15.9459437259595,11,200131,2,5,1,1,7,0
22.1756515205873,11,200131,2,5,1,1,8,0
29.0166244618236,11,200131,2,5,1,1,9,0
35.0486277121065,11,200131,2,5,1,1,10,0
39.3254233793496,11,200131,2,5,1,1,11,0
41.3494302969725,11,200131,2,5,1,1,12,0
41.7131528849781,11,200131,2,5,1,1,13,0
41.2175904624169,11,200131,2,5,1,1,14,0
40.6757963731887,11,200131,2,5,1,1,15,0
40.701513665764,11,200131,2,5,1,1,16,0
41.504787090588,11,200131,2,5,1,1,17,0
42.5144681168853,11,200131,2,5,1,1,18,0
41.6262038240911,11,200131,2,5,1,1,19,0
39.1743718497466,11,200131,2,5,1,1,20,0
35.3878590362316,11,200131,2,5,1,1,21,0
31.2837151144475,11,200131,2,5,1,1,22,0
27.8079668159259,11,200131,2,5,1,1,23,0
26.189316372841,11,200131,2,5,1,1,24,0
26.3623440789638,11,200131,2,5,1,1,25,0
27.608997525522,11,200131,2,5,1,1,26,0
27.9510802630732,11,200131,2,5,1,1,27,0
23.1224532699451,11,200131,2,5,1,1,28,0
11.2196973583798,11,200131,2,5,1,1,29,0
-5.6494271251283,11,200131,2,5,1,1,30,0
-21.7343783189368,11,200131,2,5,1,1,31,0
-34.106490448478,11,200131,2,5,1,1,32,0
-43.9045633427887,11,200131,2,5,1,1,33,0
-51.4158314256579,11,200131,2,5,1,1,34,0
-56.5577131894784,11,200131,2,5,1,1,35,0
-57.4855318831147,11,200131,2,5,1,1,36,0
-53.1928453341219,11,200131,2,5,1,1,37,0
-44.4295883587378,11,200131,2,5,1,1,38,0
-35.850517765885,11,200131,2,5,1,1,39,0
-30.1522255932941,11,200131,2,5,1,1,40,0
-26.7197962280343,11,200131,2,5,1,1,41,0
-22.5890695871982,11,200131,2,5,1,1,42,0
-16.7356008744396,11,200131,2,5,1,1,43,0
-9.21296942144591,11,200131,2,5,1,1,44,0
-0.665072923558008,11,200131,2,5,1,1,45,0
7.53728824908685,11,200131,2,5,1,1,46,0
14.9771328822248,11,200131,2,5,1,1,47,0
21.1967945950964,11,200131,2,5,1,1,48,0
26.1999129772992,11,200131,2,5,1,1,49,0
29.5138504373457,11,200131,2,5,1,1,50,0
31.1376945237658,11,200131,2,5,1,1,51,0
30.5504308868198,11,200131,2,5,1,1,52,0
28.1404108184067,11,200131,2,5,1,1,53,0
23.8879681982555,11,200131,2,5,1,1,54,0
18.5886167547433,11,200131,2,5,1,1,55,0
13.6957103334468,11,200131,2,5,1,1,56,0
9.72777370983634,11,200131,2,5,1,1,57,0
8.40334733322184,11,200131,2,5,1,1,58,0
8.32489153940884,11,200131,2,5,1,1,59,0
9.43124734655756,11,200131,2,5,1,1,60,0
10.0888197379317,11,200131,2,5,1,1,61,0
10.3192469902638,11,200131,2,5,1,1,62,0
9.78787465656907,11,200131,2,5,1,1,63,0
8.74175424438381,11,200131,2,5,1,1,64,0
7.43482475398423,11,200131,2,5,1,1,65,0
-4.4303095710827,11,200131,2,12,1,1,1,0
4.4303095710827,11,200131,2,12,1,1,2,0
11.3348163549727,11,200131,2,12,1,1,3,0
15.9668155437472,11,200131,2,12,1,1,4,0
15.5773860401262,11,200131,2,12,1,1,5,0
9.21096257152949,11,200131,2,12,1,1,6,0
-0.893167418727003,11,200131,2,12,1,1,7,0
-10.5677920315519,11,200131,2,12,1,1,8,0
-17.6219479428805,11,200131,2,12,1,1,9,0
-21.0916271611057,11,200131,2,12,1,1,10,0
-22.1469289474971,11,200131,2,12,1,1,11,0
-24.1248705915018,11,200131,2,12,1,1,12,0
-27.739936709927,11,200131,2,12,1,1,13,0
-34.3294410599685,11,200131,2,12,1,1,14,0
-42.7209869679807,11,200131,2,12,1,1,15,0
-51.3884990325081,11,200131,2,12,1,1,16,0
-55.5879345289538,11,200131,2,12,1,1,17,0
-54.2986642903072,11,200131,2,12,1,1,18,0
-46.3564093991462,11,200131,2,12,1,1,19,0
-32.9965384287526,11,200131,2,12,1,1,20,0
-19.5253769837314,11,200131,2,12,1,1,21,0
-8.46246362021271,11,200131,2,12,1,1,22,0
-1.82469668266754,11,200131,2,12,1,1,23,0
-0.28528878621974,11,200131,2,12,1,1,24,0
0.866738684593804,11,200131,2,12,1,1,25,0
1.43646563605454,11,200131,2,12,1,1,26,0
0.921438056173474,11,200131,2,12,1,1,27,0
-7.5160871801176,11,200131,2,12,1,1,28,0
-26.1255420222543,11,200131,2,12,1,1,29,0
-49.6298742315179,11,200131,2,12,1,1,30,0
-66.2728844365954,11,200131,2,12,1,1,31,0
-74.8305308356198,11,200131,2,12,1,1,32,0
-79.1575988727091,11,200131,2,12,1,1,33,0
-76.3896831851912,11,200131,2,12,1,1,34,0
-65.984045350437,11,200131,2,12,1,1,35,0
-45.3709386473971,11,200131,2,12,1,1,36,0
-18.8747210892854,11,200131,2,12,1,1,37,0
3.13414611496313,11,200131,2,12,1,1,38,0
8.63008889778805,11,200131,2,12,1,1,39,0
3.62100043087988,11,200131,2,12,1,1,40,0
-0.991559401336706,11,200131,2,12,1,1,41,0
-0.251548708928162,11,200131,2,12,1,1,42,0
5.51056494075162,11,200131,2,12,1,1,43,0
