DataY,TrialBlock,PosBin
0.379028459849749,1,8
0.408943035284048,1,9
0.42412332136321,1,10
0.433271913153173,1,11
0.478607510795183,1,12
0.569798974439092,1,13
0.653658225180712,1,14
0.660756684383825,1,15
0.614253939775049,1,16
0.420226847809437,1,17
0.36660144879175,1,18
0.395594644756822,1,19
0.462909004798286,1,20
0.555459284982002,1,21
0.641613930114047,1,22
0.742768243024303,1,23
0.859311550492516,1,24
0.950248207022314,1,25
0.923493665201889,1,26
0.799635868466977,1,27
0.756588788902197,1,28
0.771686166942347,1,29
0.790293701147891,1,30
0.718960625935554,1,31
0.0973412592679733,1,1
-0.0973412592679733,1,2
-0.237548569173623,1,3
-0.304667574429197,1,4
-0.288993491138178,1,5
-0.232546196634823,1,6
-0.212461382151053,1,7
-0.23820334620775,1,8
-0.328519747266588,1,9
-0.359345100613098,1,10
-0.329122232669111,1,11
-0.242100567397437,1,12
-0.136422419505381,1,13
0.0174239069504138,1,14
0.176433423483774,1,15
0.0528189730832256,1,16
0.141433810537323,1,17
0.215565034862001,1,18
0.263563218451175,1,19
0.248449640776007,1,20
0.187470399868455,1,21
0.0932870047621748,1,22
0.04376750673521,1,23
0.0734123460248303,1,24
0.176334897436197,1,25
0.31417498841394,1,26
0.312636404518147,1,27
0.372783873942358,1,28
0.479659451997049,1,29
0.606796875859275,1,30
0.640654899386902,1,31
-0.00298847762442139,1,1
0.00298847762442139,1,2
0.0201912758034524,1,3
0.0548363367096541,1,4
0.0972909278811418,1,5
0.143398402444629,1,6
0.1837521086025,1,7
0.207354769426174,1,8
0.227062673815818,1,9
0.261356673253838,1,10
0.298535824782034,1,11
0.315698379952052,1,12
0.345974630049086,1,13
0.396451091590903,1,14
0.471295878735382,1,15
0.479839549749426,1,16
0.470939142327526,1,17
0.460434671406606,1,18
0.447009866100095,1,19
0.329058757987707,1,20
0.278137368061846,1,21
0.300199195571707,1,22
0.38427531577831,1,23
0.498191144103636,1,24
0.577381437550606,1,25
0.596296722147125,1,26
0.580927599034842,1,27
0.596817869304791,1,28
0.684632338665323,1,29
0.853951550800957,1,30
0.997011522375579,1,31
0.021022793382475,1,1
-0.021022793382475,1,2
-0.0501133897483124,1,3
-0.0727945384647812,1,4
-0.0636796658158137,1,5
-0.0889074798832305,1,6
-0.118554265916241,1,7
-0.126545123187797,1,8
-0.0787389640994313,1,9
0.035391368815076,1,10
0.211356596276545,1,11
0.438421124977441,1,12
0.657767580836349,1,13
0.74669947908915,1,14
0.744740686286211,1,15
0.439390725243824,1,16
0.283822296090227,1,17
0.214893936625635,1,18
0.254069835848,1,19
0.355278671476119,1,20
0.486690499568546,1,21
0.60481225844377,1,22
0.695614323980472,1,23
0.789741315304618,1,24
0.8527188608757,1,25
0.873454876812203,1,26
0.754707233649373,1,27
0.661962636966732,1,28
0.604532979154254,1,29
0.631234058227158,1,30
0.679146510879628,1,31
-0.0878390880835583,1,1
0.0878390880835582,1,2
0.257219021958443,1,3
0.353084057130107,1,4
0.339849687321945,1,5
0.222524118401598,1,6
0.0625548800846468,1,7
-0.13367444660219,1,8
-0.28532197026469,1,9
-0.407858705626371,1,10
-0.478602693399053,1,11
-0.505478128238066,1,12
-0.483263637340525,1,13
-0.425194296503997,1,14
-0.557734968542734,1,15
-0.631241020259671,1,16
-0.646915942869893,1,17
-0.630867106487994,1,18
-0.592840803438896,1,19
-0.583517243704675,1,20
-0.597075211507395,1,21
-0.60624169293698,1,22
-0.592737527722209,1,23
-0.548511531288714,1,24
-0.49364579467873,1,25
-0.421969934502309,1,26
-0.329545408616111,1,27
-0.230482638894344,1,28
-0.156904168058995,1,29
-0.0874735736583517,1,30
-0.0360413498239817,1,31
0.071867445055169,1,1
-0.071867445055169,1,2
-0.232571410644992,1,3
-0.352944199417462,1,4
-0.380284756530558,1,5
-0.352233900923676,1,6
-0.30113079063637,1,7
-0.242317080698797,1,8
-0.20578567856203,1,9
-0.203470254213073,1,10
-0.220048526913751,1,11
-0.252116102464616,1,12
-0.286096610867703,1,13
-0.315198755133676,1,14
-0.406291709965829,1,15
-0.484528209843146,1,16
-0.582146074749653,1,17
-0.769953094240539,1,18
-0.727648507131214,1,19
-0.656757934885867,1,20
-0.578723450039369,1,21
-0.513884733764384,1,22
-0.496986181092643,1,23
-0.57359061621845,1,24
-0.688637635823196,1,25
-0.787259426209198,1,26
-0.702900220380223,1,27
-0.190763223100319,1,28
-0.0861924308075899,1,29
0.0383493312121269,1,30
0.212740573790802,1,31
-0.0206342937297708,1,1
0.0206342937297708,1,2
0.0107804535572712,1,3
-0.0437852100975513,1,4
-0.092511200143957,1,5
-0.138512492562931,1,6
-0.161231386723411,1,7
-0.170485296389402,1,8
-0.154104250869594,1,9
-0.101315058869383,1,10
-0.0731290411219189,1,11
-0.110896937971639,1,12
-0.506434994649205,1,13
-0.597402101185,1,14
-0.610796496450425,1,15
-0.538365485374657,1,16
-0.439340087242674,1,17
-0.365878149312901,1,18
-0.302371642525401,1,19
-0.224280183566298,1,20
-0.0531684003143815,1,21
0.185565939545289,1,22
0.389203503549575,1,23
0.151853492605175,1,24
-0.085629010733221,1,25
-0.264407391108386,1,26
-0.319897700286213,1,27
-0.255321229425742,1,28
-0.125685740087555,1,29
0.0852463698948032,1,30
0.231514977247855,1,31
0.0142975400054899,1,1
-0.01429754000549,1,2
-0.139436341024676,1,3
-0.366200800430052,1,4
-0.576847743122592,1,5
-0.704034121947051,1,6
-0.724185623372939,1,7
-0.731959251006913,1,8
-0.757141337228981,1,9
-0.791733691092855,1,10
-0.813612498052459,1,11
-0.788766622020009,1,12
-0.705642596384686,1,13
-0.703807386233734,1,14
-0.807181136832503,1,15
-0.866362692398,1,16
-0.844667935351703,1,17
-0.783803489824783,1,18
-0.759400571081928,1,19
-0.816610383817292,1,20
-0.902634888787189,1,21
-0.928485618787329,1,22
-0.834152881549071,1,23
-0.588880673063828,1,24
-0.391574615347358,1,25
-0.279249440250141,1,26
-0.199462971588039,1,27
-0.108828391254196,1,28
-0.0188066729284702,1,29
0.0658096688170068,1,30
0.0715143812126708,1,31
0.00187948028021756,1,1
-0.00187948028021767,1,2
0.0400728870149054,1,3
0.0537703075008271,1,4
0.0105540731447463,1,5
-0.0646162130900342,1,6
-0.120994521375289,1,7
-0.104869980335875,1,8
0.0082713534603468,1,9
0.173019740163268,1,10
0.303752823749462,1,11
0.408742229773262,1,12
0.461932993564717,1,13
0.475164108982825,1,14
0.326683933158426,1,15
-0.240017754914056,1,16
-0.445153184962118,1,17
-0.524835891017175,1,18
-0.520618049079069,1,19
-0.492130593305527,1,20
-0.451347247312926,1,21
-0.417155055949187,1,22
-0.391423879605486,1,23
-0.368078070459357,1,24
-0.289401174100541,1,25
-0.050949433238143,1,26
0.00887073434775409,1,27
0.0941133427393152,1,28
0.184315522075262,1,29
0.287524125792176,1,30
0.39493628227144,1,31
0.115787728010288,1,1
-0.115787728010288,1,2
-0.251328677263797,1,3
-0.25631960109342,1,4
-0.169004418845988,1,5
-0.0819268193984338,1,6
0.0159747346144102,1,7
0.10914709258932,1,8
0.195831811691656,1,9
0.263053594556339,1,10
0.299893072692722,1,11
0.318188269864861,1,12
0.31704107953823,1,13
0.240454461715644,1,14
0.0151307045867085,1,15
-0.213915672647977,1,16
-0.60176936244152,1,17
-0.681811730135139,1,18
-0.64651520408754,1,19
-0.576534115203844,1,20
-0.472685078907977,1,21
-0.352351705335998,1,22
-0.279704959184008,1,23
-0.306176781541095,1,24
-0.413473757212389,1,25
-0.575399810572859,1,26
-0.623388734892014,1,27
-0.52690598756886,1,28
-0.375573618384217,1,29
-0.271821623427621,1,30
-0.211466897187345,1,31
-0.134234670769482,1,1
0.134234670769482,1,2
0.364861806767168,1,3
0.521645928473808,1,4
0.5852107711302,1,5
0.564125052065225,1,6
0.500337741114498,1,7
0.376910323329082,1,8
0.268755839372998,1,9
0.205370384407034,1,10
0.203508233767885,1,11
0.29197150416757,1,12
0.379143843991962,1,13
0.453358763218224,1,14
0.531127438823627,1,15
0.598438227486978,1,16
0.300670780054711,1,17
0.0820763725665272,1,18
-0.0853541464426045,1,19
-0.192685621053945,1,20
-0.280000133586654,1,21
-0.355109063670379,1,22
-0.401561772513022,1,23
-0.384400899655858,1,24
-0.30376905864936,1,25
-0.199812083051526,1,26
-0.205009266719165,1,27
-0.288944539994007,1,28
-0.338579977175943,1,29
-0.318997162729962,1,30
-0.202571043680015,1,31
-0.0465456698471173,1,1
0.0465456698471174,1,2
0.0901767696820932,1,3
0.0588718400074026,1,4
-0.0276699169187359,1,5
-0.13987012352385,1,6
-0.273615774149333,1,7
-0.358019488368082,1,8
-0.36243924763846,1,9
-0.280950912436383,1,10
-0.138168005165709,1,11
-0.0249482278646168,1,12
0.0458244951562015,1,13
0.0962793456614521,1,14
0.100841452953369,1,15
0.0621718518479206,1,16
0.0565209082696667,1,17
-0.213398167210306,1,18
-0.279857038019292,1,19
-0.293913745528396,1,20
-0.292619102609682,1,21
-0.290535842573199,1,22
-0.289823946414483,1,23
-0.339750770605969,1,24
-0.448665624624196,1,25
-0.597327145957945,1,26
-0.725853417439933,1,27
-0.87556804863729,1,28
-0.899158547046631,1,29
-0.826400962639565,1,30
-0.715591433607938,1,31
0.00197167470313055,1,1
-0.00197167470313053,1,2
-0.0184157017608534,1,3
-0.0525496693020901,1,4
-0.0690987584121078,1,5
-0.0740499073217957,1,6
-0.0479657514006752,1,7
0.0322240021474919,1,8
0.155015324338094,1,9
0.327236674921476,1,10
0.460492321099342,1,11
0.536356114624666,1,12
0.532393098578391,1,13
0.462064826977714,1,14
0.373540012833264,1,15
0.139042294546423,1,16
-0.0062060183718347,1,17
-0.0591997398948185,1,18
-0.0293946110717969,1,19
0.0328245565663122,1,20
0.0685087031181165,1,21
0.0713268458922056,1,22
0.111339755750103,1,23
0.165706331098385,1,24
0.351318726771283,1,25
0.563502557149798,1,26
0.746014772388712,1,27
0.871858477787109,1,28
0.925950092678204,1,29
0.907237710945524,1,30
0.781975557910145,1,31
0.0588420402992142,1,1
-0.0588420402992142,1,2
-0.171313159211949,1,3
-0.278105289600937,1,4
-0.327825580325527,1,5
-0.305230611750957,1,6
-0.197609048294987,1,7
-0.0647863914918,1,8
0.0485584481371008,1,9
0.140744760492319,1,10
0.201074735392423,1,11
0.24622142271719,1,12
0.271277599323862,1,13
0.285145774884913,1,14
0.214796848330606,1,15
-0.0122139475481567,1,16
-0.121422100498028,1,17
-0.168066063941983,1,18
-0.175499585908849,1,19
-0.16915577647372,1,20
-0.146304610141765,1,21
-0.0884372877776239,1,22
0.0384802917676467,1,23
0.249736268742391,1,24
0.490294710849301,1,25
0.672174419674473,1,26
0.659635711719145,1,27
0.623893992311876,1,28
0.578827693843822,1,29
0.518462256467963,1,30
0.433249580310053,1,31
0.0698512625960834,1,1
-0.0698512625960834,1,2
-0.146694475313725,1,3
-0.148152952190336,1,4
-0.089823378995427,1,5
0.0185778452401727,1,6
0.134972221888647,1,7
0.175782377071502,1,8
0.12908937282643,1,9
0.0838819495826144,1,10
0.0586268364987276,1,11
0.0656838589492378,1,12
0.0885382692299428,1,13
0.0644513996800503,1,14
-0.457929581496748,1,15
-0.741229909143048,1,16
-0.824217622928498,1,17
-0.75446548327925,1,18
-0.621810341866271,1,19
-0.536018484530515,1,20
-0.549016761752445,1,21
-0.592374106812364,1,22
-0.560940160720555,1,23
-0.389873032331393,1,24
-0.186719723104636,1,25
-0.177540985181984,1,26
-0.184490380286717,1,27
-0.153323160786813,1,28
-0.221645438669338,1,29
-0.301701333799617,1,30
-0.354983897923238,1,31
-0.00647084257119163,2,1
0.00647084257119168,2,2
-0.014042357498073,2,3
-0.0574471620561802,2,4
-0.133926867740532,2,5
-0.212666496048541,2,6
-0.293843755473986,2,7
-0.35133311376372,2,8
-0.364735655678049,2,9
-0.325968964165631,2,10
-0.238257606717833,2,11
-0.122919152977974,2,12
-0.0161300285026217,2,13
0.062115878700705,2,14
0.0759997128300197,2,15
0.0576208051753369,2,16
0.0189706575576244,2,17
-0.0379268186125646,2,18
-0.088643964262679,2,19
-0.111389126625674,2,20
-0.0844022795363776,2,21
0.0344611444590596,2,22
0.272744408773278,2,23
0.541186404985494,2,24
0.635264344321951,2,25
0.468428897270286,2,26
0.272224543767515,2,27
0.136104434706277,2,28
0.0603849697061333,2,29
0.0418967321759596,2,30
0.0645490600069311,2,31
0.00239736490620679,2,1
-0.00239736490620679,2,2
-0.0399594482401219,2,3
-0.090271663578177,2,4
-0.133744954439912,2,5
-0.167783053189712,2,6
-0.226362414839309,2,7
-0.305534673366392,2,8
-0.368927694293115,2,9
-0.401828620467075,2,10
-0.344050276959145,2,11
-0.190319770156501,2,12
0.00729658348648016,2,13
0.152957752158239,2,14
0.237599710007434,2,15
0.263843181892524,2,16
0.32758566652236,2,17
0.433416921022236,2,18
0.54657041925317,2,19
0.328567969844798,2,20
0.0119007416055242,2,21
-0.240319283076718,2,22
-0.387181654606754,2,23
-0.448830583565713,2,24
-0.45342958074683,2,25
-0.406955513469562,2,26
-0.300221388987928,2,27
-0.116010202745849,2,28
0.149621206261051,2,29
0.374099776627218,2,30
0.424552895357103,2,31
-0.0221929067124192,2,1
0.0221929067124192,2,2
0.0331964748691694,2,3
0.0232891914788105,2,4
0.00331185631822584,2,5
-0.00475805866667112,2,6
0.0117163938950688,2,7
0.0357657269962796,2,8
0.0318506142877331,2,9
0.00841827021755914,2,10
-0.0322250298520251,2,11
-0.0711893964399347,2,12
-0.126864137700489,2,13
-0.192711815986051,2,14
-0.243468041661707,2,15
-0.323871296073847,2,16
-0.429132911526706,2,17
-0.493096687137661,2,18
-0.551806531807904,2,19
-0.593718631498332,2,20
-0.62370619361338,2,21
-0.645440107369908,2,22
-0.656850890336893,2,23
-0.666811208067039,2,24
-0.648581803344948,2,25
-0.564479225004792,2,26
-0.386086591434875,2,27
-0.166657812337016,2,28
0.0926209541024752,2,29
0.277440344271319,2,30
0.333188791932961,2,31
0.00820246080625203,2,1
-0.00820246080625203,2,2
-0.0611593787223352,2,3
-0.12026401192196,2,4
-0.173728504865557,2,5
-0.21383506902109,2,6
-0.235959019546264,2,7
-0.238888963367414,2,8
-0.228275461694646,2,9
-0.22374881459153,2,10
-0.244076965137197,2,11
-0.283090751915353,2,12
-0.314491415932578,2,13
-0.318042814363262,2,14
-0.266111505529253,2,15
-0.199988064493172,2,16
-0.135913132339169,2,17
-0.0887274233128734,2,18
-0.0542076127182927,2,19
-0.0255121177484247,2,20
-0.00317637288593198,2,21
0.0092408868175628,2,22
0.00440522332279852,2,23
-0.0124303425579167,2,24
-0.0216480122584408,2,25
-0.00352576396583781,2,26
0.0795217382516921,2,27
0.233844114473502,2,28
0.433479342778576,2,29
0.602028547646307,2,30
0.681957185636738,2,31
0.0455004616488063,2,1
-0.0455004616488064,2,2
-0.159614189389905,2,3
-0.228704469684233,2,4
-0.233451715674714,2,5
-0.19484022492025,2,6
-0.173816827512155,2,7
-0.201406100044357,2,8
-0.254127709784561,2,9
-0.294546098528413,2,10
-0.28831298185892,2,11
-0.228915796586095,2,12
-0.1124483968988,2,13
0.0164098197495454,2,14
0.0783213233591545,2,15
0.0952568989069755,2,16
0.0400353470857546,2,17
-0.0536445239033095,2,18
-0.254177731756027,2,19
-0.548774159697881,2,20
-0.700135592079127,2,21
-0.792121805122487,2,22
-0.849684242589949,2,23
-0.885740627362852,2,24
-0.904743101093024,2,25
-0.900491347982346,2,26
-0.857043949008531,2,27
-0.763988556247547,2,28
-0.652592837221129,2,29
-0.586149850156007,2,30
-0.630301695271152,2,31
0.0184245933036487,2,1
-0.0184245933036487,2,2
-0.0448440150557879,2,3
-0.0814939137498336,2,4
-0.1262638077973,2,5
-0.171488339466077,2,6
-0.205573670299923,2,7
-0.212057618713768,2,8
-0.188697030826652,2,9
-0.13987308704299,2,10
-0.0594378847321135,2,11
0.0504003141308802,2,12
0.169948192171544,2,13
0.254437838407824,2,14
0.304256769559799,2,15
0.355113498935866,2,16
0.334581019975234,2,17
0.317755698792817,2,18
0.279256667195497,2,19
0.228834375298496,2,20
0.190518543592208,2,21
0.177055837473918,2,22
0.201199660400825,2,23
0.271404107554923,2,24
0.384777035013963,2,25
0.511259381576887,2,26
0.641532790883067,2,27
0.709261252695782,2,28
0.787942381286232,2,29
0.368303898948548,2,30
0.145197115446284,2,31
0.00220728011285265,2,1
-0.00220728011285259,2,2
-0.0262766161541833,2,3
-0.0552072116437375,2,4
-0.0590800249442304,2,5
-0.0461427496023569,2,6
-0.0397101958695419,2,7
-0.0396210862725088,2,8
-0.0579417865508428,2,9
-0.0928536146928826,2,10
-0.138359262308209,2,11
-0.173457129274574,2,12
-0.181132262683217,2,13
-0.161458570312278,2,14
-0.155777258156329,2,15
-0.166239533454924,2,16
-0.199378882385996,2,17
-0.242576939051054,2,18
-0.283072277400832,2,19
-0.311245347696665,2,20
-0.320076651198562,2,21
-0.295184110061626,2,22
-0.228068979516977,2,23
-0.106714373977568,2,24
0.0409242334418561,2,25
0.165394807683917,2,26
0.279672140901131,2,27
0.399708954008191,2,28
0.552078642858583,2,29
0.679923348801438,2,30
0.659247044065695,2,31
0.0474034563625354,2,1
-0.0474034563625353,2,2
-0.0891198247469105,2,3
-0.154156108708742,2,4
-0.219432178031214,2,5
-0.294918677079904,2,6
-0.369802042357004,2,7
-0.406796752833725,2,8
-0.433168196175136,2,9
-0.458795137442137,2,10
-0.47492286951578,2,11
-0.430913910778353,2,12
-0.359763423833983,2,13
-0.253565600971119,2,14
-0.170987784606363,2,15
-0.326917480411509,2,16
-0.507506722462898,2,17
-0.709878274230003,2,18
-0.868451454834066,2,19
-0.952596543637465,2,20
-0.93630153084653,2,21
-0.817310381878096,2,22
-0.610199811136704,2,23
-0.494652644861325,2,24
-0.593770747294148,2,25
-0.778529073601511,2,26
-0.903101585991247,2,27
-0.824864488461815,2,28
-0.567624071482531,2,29
-0.221047462702691,2,30
0.0400643678665455,2,31
-0.0836671587357937,2,1
0.0836671587357937,2,2
0.271415766419676,2,3
0.369701368215378,2,4
0.329023466953137,2,5
0.205552480936443,2,6
0.0913281938572001,2,7
0.021984510841217,2,8
0.0213529887291318,2,9
0.0735631822236242,2,10
0.174414458999132,2,11
0.315843958836798,2,12
0.462438159853592,2,13
0.597344411486721,2,14
0.736432998819451,2,15
0.897259320165102,2,16
0.787580339516726,2,17
0.607858010286915,2,18
0.35675023819291,2,19
0.137638333521985,2,20
0.00250682507729463,2,21
-0.0641773383174385,2,22
-0.0567109313386681,2,23
0.051811857336389,2,24
0.266930801694925,2,25
0.50176732165369,2,26
0.665659254460165,2,27
0.578569036475014,2,28
0.364899336689592,2,29
0.109427000021796,2,30
-0.102740679834898,2,31
0.0773371744765596,2,1
-0.0773371744765596,2,2
-0.170714782857097,2,3
-0.233528702643135,2,4
-0.279379286050707,2,5
-0.31037623035373,2,6
-0.337872508559709,2,7
-0.377115876312238,2,8
-0.419972357774674,2,9
-0.450202286808325,2,10
-0.436709055379353,2,11
-0.355325527048735,2,12
-0.254696513452857,2,13
-0.132498533899794,2,14
-0.163793134694784,2,15
-0.261705781329951,2,16
-0.362858888998508,2,17
-0.443166580231274,2,18
-0.492649484601566,2,19
-0.527192464640465,2,20
-0.538285239450706,2,21
-0.515234758992298,2,22
-0.467861829847918,2,23
-0.434833910891048,2,24
-0.42592690206666,2,25
-0.437825444795749,2,26
-0.35025250782448,2,27
-0.17677140615582,2,28
0.0692937679320567,2,29
0.293061055029874,2,30
0.461714760549294,2,31
-0.0207598992190219,2,1
0.0207598992190219,2,2
0.102182701199342,2,3
0.189831519868099,2,4
0.266714727695138,2,5
0.243279062907234,2,6
0.132774060652635,2,7
0.00285522144470296,2,8
-0.0882414491966612,2,9
-0.102872078774875,2,10
-0.0462634366638403,2,11
