DataY,AnimalID,CellID,TrialBlock
0.0728023722195539,47,11,2
0.191696840482601,47,12,2
0.153903057789317,47,13,2
0.0706741702604497,47,14,2
0.295241920840365,47,15,2
0.301540438422097,47,16,2
0.276647462713985,47,17,2
0.425074429437004,47,18,2
0.227440630122985,47,19,2
0.309459401558232,47,20,2
0.212771327171506,47,21,2
1,47,22,2
0.250855536860494,47,23,2
0.211403444885889,47,24,2
0.344380175827051,47,25,2
0.231507935569101,47,26,2
0.225746656634181,47,27,2
0.386029556013305,47,28,2
NaN,47,29,2
1,47,30,2
0.334315926012546,45,1,3
0.255494809486356,45,2,3
0.191620071948523,45,3,3
0.193329975724813,45,4,3
0.302420968609219,45,5,3
0.188658461059846,45,6,3
0.16337097251452,45,7,3
0.259216712292222,45,8,3
0.146831380676224,45,9,3
0.17508114905289,45,10,3
0.524975172625134,45,11,3
0.141776997905289,45,12,3
0.275416347169275,45,13,3
0.217832816570335,45,14,3
0.314184696122117,45,15,3
0.195054599451329,45,16,3
0.231593091902501,45,17,3
0.33098376599263,45,18,3
0.201905334820772,45,19,3
0.171558742030264,45,20,3
0.283700477600987,45,21,3
0.119027160403948,45,22,3
0.145496558607381,45,23,3
0.108791669866011,45,24,3
0.137975938211073,45,25,3
0.258284713011072,45,26,3
0.246293758482231,45,27,3
NaN,45,28,3
0.151802815858556,45,29,3
0.139977376525873,45,30,3
0.394810447301223,45,31,3
0.0889963912760441,45,32,3
0.224569591448469,45,33,3
0.342878830041307,45,34,3
0.235203771845074,45,1,4
0.339708768675411,45,2,4
0.333923545605275,45,3,4
0.189166328783948,45,4,4
0.533177382736534,45,5,4
0.253100199760098,45,6,4
0.289429770304997,45,7,4
0.18339841233196,45,8,4
0.149558937313436,45,9,4
0.178859897392629,45,10,4
0.491357268713651,45,11,4
0.114159499882195,45,12,4
0.305599213240703,45,13,4
0.186959699270903,45,14,4
0.28470626938683,45,15,4
0.223010713008303,45,16,4
0.0685804597711391,45,17,4
0.475100160865736,45,18,4
0.171457245494939,45,19,4
0.199577622464923,45,20,4
0.365631575993254,45,21,4
0.141428636456657,45,22,4
0.352359245011871,45,23,4
0.173280054130241,45,24,4
0.0603778604947268,45,25,4
0.208488072231838,45,26,4
0.245160276302042,45,27,4
0.663041204292214,45,28,4
0.216223951835242,45,29,4
0.193713189297824,45,30,4
0.525605677888745,45,31,4
0.119509659352656,45,32,4
0.14137146259033,45,33,4
0.238652015668426,45,34,4
