DataY,AnimalID,RecDate,NovelDay,CellID,CellType,Environ,PosBin,StimCond
-2.44975867356922,57,220329,1,7,1,1,1,0
2.44975867356922,57,220329,1,7,1,1,2,0
6.89021905118256,57,220329,1,7,1,1,3,0
9.51526506007171,57,220329,1,7,1,1,4,0
8.27724625584968,57,220329,1,7,1,1,5,0
3.32331760179301,57,220329,1,7,1,1,6,0
-8.08950649966262,57,220329,1,7,1,1,7,0
-15.8619692001225,57,220329,1,7,1,1,8,0
-22.5516994086086,57,220329,1,7,1,1,9,0
-28.6641188090636,57,220329,1,7,1,1,10,0
-25.7457500198113,57,220329,1,7,1,1,11,0
-13.5203094382741,57,220329,1,7,1,1,12,0
4.08507224606185,57,220329,1,7,1,1,13,0
23.3000877937059,57,220329,1,7,1,1,14,0
40.6497285806565,57,220329,1,7,1,1,15,0
55.5085725190138,57,220329,1,7,1,1,16,0
65.6560168970883,57,220329,1,7,1,1,17,0
70.9216251690332,57,220329,1,7,1,1,18,0
71.3358811909364,57,220329,1,7,1,1,19,0
66.5678826506942,57,220329,1,7,1,1,20,0
59.3534982217191,57,220329,1,7,1,1,21,0
52.7329826726213,57,220329,1,7,1,1,22,0
48.3011541153805,57,220329,1,7,1,1,23,0
43.5304420311494,57,220329,1,7,1,1,24,0
39.0465771623491,57,220329,1,7,1,1,25,0
34.0501103998581,57,220329,1,7,1,1,26,0
-3.776995917932,57,220329,1,8,1,1,1,0
3.776995917932,57,220329,1,8,1,1,2,0
10.0179451402454,57,220329,1,8,1,1,3,0
14.3405942170193,57,220329,1,8,1,1,4,0
16.2757285698662,57,220329,1,8,1,1,5,0
14.5987918697103,57,220329,1,8,1,1,6,0
7.45748700072981,57,220329,1,8,1,1,7,0
0.896884263887133,57,220329,1,8,1,1,8,0
-4.51656383741014,57,220329,1,8,1,1,9,0
-6.02239674330718,57,220329,1,8,1,1,10,0
1.1775268852279,57,220329,1,8,1,1,11,0
15.016298727368,57,220329,1,8,1,1,12,0
30.019740692618,57,220329,1,8,1,1,13,0
43.0676027341042,57,220329,1,8,1,1,14,0
52.8170645419791,57,220329,1,8,1,1,15,0
61.1954127535406,57,220329,1,8,1,1,16,0
68.8255701100909,57,220329,1,8,1,1,17,0
77.6220513333941,57,220329,1,8,1,1,18,0
85.6320742327668,57,220329,1,8,1,1,19,0
91.1263577587682,57,220329,1,8,1,1,20,0
93.3652035961094,57,220329,1,8,1,1,21,0
93.7454392984608,57,220329,1,8,1,1,22,0
93.9776032566928,57,220329,1,8,1,1,23,0
91.9361739580177,57,220329,1,8,1,1,24,0
87.6866166431864,57,220329,1,8,1,1,25,0
