0.61724908977259,57,220329,1,1,1
0.354434038022374,57,220329,1,2,1
0.802470661087965,57,220329,1,3,1
0.343394658256187,57,220329,1,4,1
0.893206743414578,57,220329,1,5,1
0.997809765411425,57,220329,1,6,1
0.212302149249996,57,220329,1,7,1
0.709858885950405,57,220329,1,8,1
1.76240949808132,57,220329,1,9,1
0.991720664507856,57,220329,1,10,1
0.665945476508524,57,220329,1,11,1
0.799740889935485,57,220329,1,12,1
2.28812912149398,57,220330,2,1,1
1.09458866112513,57,220330,2,2,1
1.05214053429436,57,220330,2,3,1
2.33798676731531,57,220330,2,4,1
1.82167944921812,57,220330,2,5,1
0.566801262084577,57,220330,2,6,1
1.83713581991439,57,220330,2,7,1
2.72685282441188,57,220330,2,8,1
1.12962756362918,57,220330,2,9,1
2.09878112430599,57,220330,2,10,1
0.534318571643864,57,220330,2,11,1
1.31295100352973,57,220330,2,12,1
0.955890128557195,57,220330,2,13,1
0.307273031349314,57,220330,2,14,1
0.224454188435428,57,220330,2,15,1
1.06175072113953,57,220330,2,16,1
0.394293146116214,57,220330,2,17,1
0.819426604898128,57,220330,2,18,1
1.37135367690708,57,220331,3,1,1
0.226966867160493,57,220331,3,2,1
0.957760478599054,57,220331,3,3,1
0.240273602871643,57,220331,3,4,1
0.41436878736305,57,220331,3,5,1
1.60465762576122,57,220331,3,6,1
1.92489650100417,57,220331,3,7,1
1.36022824865292,57,220331,3,8,1
3.01571322182221,57,220331,3,9,1
0.805575016464366,57,220331,3,10,1
0.669193438317578,57,220331,3,11,1
0.183494745146936,57,220331,3,12,1
0.986973070379436,57,220331,3,13,1
0.51647316347888,57,220331,3,14,1
0.356301521124463,57,220331,3,15,1
0.169503021811255,57,220331,3,16,1
0.214214159413431,57,220331,3,17,1
0.632495161338947,57,220331,3,18,1
1.03516815925181,57,220331,3,19,1
3.10085635331189,57,220331,3,20,1
2.71816598476305,57,220331,3,21,1
0.522759751710036,57,220331,3,22,1
0.228619696362726,57,220331,3,23,1
2.22892909809536,57,220331,3,24,1
0.536285724762287,62,221008,1,1,1
6.09748756114286,62,221008,1,2,1
2.28567336524478,62,221008,1,3,1
1.70558999777195,62,221008,1,4,1
1.21255191209919,62,221008,1,5,1
0.338455476108304,62,221008,1,6,1
0.416644133897562,62,221008,1,7,1
3.08544268553707,62,221008,1,8,1
4.66460560970273,62,221008,1,9,1
4.25951586945897,62,221008,1,10,1
2.65786481097264,62,221008,1,11,1
2.03612179395041,62,221008,1,12,1
1.86388708706664,62,221008,1,13,1
2.54445749958736,62,221008,1,14,1
0.722605270359051,62,221008,1,15,1
