64642.317078837,57,220331,3,1
40054.7333294664,57,220331,3,1
39058.4208423154,57,220331,3,1
42572.4225162763,57,220331,3,1
47309.987869143,57,220331,3,1
35776.1359189385,57,220331,3,1
43024.7410180806,57,220331,3,1
76395.9802459261,57,220331,3,1
41917.8433384341,57,220331,3,1
50410.0820252007,57,220331,3,1
35053.8515664874,57,220331,3,1
38126.5211739407,57,220331,3,1
44597.0381949345,57,220331,3,1
45469.3129585632,57,220331,3,1
44264.9955426589,57,220331,3,1
58876.3995975871,57,220331,3,1
41268.1985591483,57,220331,3,1
41289.7521016818,57,220331,3,1
59565.1141749883,57,220331,3,1
49793.9093145066,57,220331,3,1
38644.5481393995,57,220331,3,1
67654.2014503152,57,220331,3,1
53566.0945624229,57,220331,3,1
63414.7478978183,57,220331,3,1
38346.975074973,57,220331,3,1
43845.6793897987,57,220331,3,1
39525.5434484934,57,220331,3,1
40771.4780977068,57,220331,3,1
49128.9182204869,57,220331,3,1
66514.9717061918,62,221008,1,1
16375.5221820702,62,221008,1,1
80522.4914036162,62,221008,1,1
47287.9952753237,62,221008,1,1
60455.7517252718,62,221008,1,1
85870.3874996658,62,221008,1,1
48988.9993028659,62,221008,1,1
41957.0433560886,62,221008,1,1
59956.7007021777,62,221008,1,1
42351.4917549939,62,221008,1,1
44186.3091623408,62,221008,1,1
54733.0067921752,62,221008,1,1
60297.3078010164,62,221008,1,1
64711.4061046061,62,221008,1,1
38853.8101867426,62,221008,1,1
51069.2481048459,62,221008,1,1
51576.5356687944,62,221008,1,1
74041.7814646949,62,221008,1,1
27444.014769016,62,221008,1,1
63339.313034665,62,221008,1,1
41845.3432001075,62,221008,1,1
42945.7109053661,62,221008,1,1
65922.7871560993,62,221008,1,1
58626.6695264479,62,221008,1,1
40663.2232183371,62,221008,1,1
59478.9324790754,62,221008,1,1
65542.394295119,62,221008,1,1
66066.1995553878,62,221008,1,1
47897.5002119752,62,221008,1,1
84511.2687633233,62,221008,1,1
46513.2896671373,62,221008,1,1
54709.0391872207,62,221008,1,1
66549.5457290209,62,221008,1,1
80039.436957146,62,221008,1,1
77688.9874878273,62,221008,1,1
71295.768366601,62,221008,1,1
77550.307836935,62,221008,1,1
56691.2836597322,62,221008,1,1
70536.330378935,62,221008,1,1
75437.424034535,62,221008,1,1
70168.7005720333,62,221008,1,1
48971.5851153241,62,221008,1,1
61081.4822065988,62,221008,1,1
56981.7148931665,62,221008,1,1
71874.3139669428,62,221008,1,1
66272.9834618883,62,221008,1,1
68312.1454768384,62,221008,1,1
65884.4934697504,62,221008,1,1
85955.6397610656,62,221008,1,1
60484.0245983525,62,221008,1,1
50861.5489288268,62,221008,1,1
15038.7994755316,62,221008,1,1
51764.2159869322,62,221008,1,1
64216.7244287867,62,221008,1,1
27424.5574237368,62,221008,1,1
45764.9099040655,62,221008,1,1
19133.0828345845,62,221008,1,1
8699.94331860996,62,221008,1,1
23423.0944646763,62,221008,1,1
41407.237468249,62,221008,1,1
44876.6055851628,62,221008,1,1
53211.4055919112,62,221008,1,1
42494.7626403529,62,221008,1,1
72215.8327568074,62,221008,1,1
68147.4947773126,62,221008,1,1
44140.7706460614,62,221008,1,1
59124.1605508333,62,221008,1,1
45247.1939459501,62,221008,1,1
51088.2973642194,62,221008,1,1
47308.7198915847,62,221008,1,1
37897.6196415337,62,221008,1,1
33111.3474897152,62,221008,1,1
46375.9563187623,62,221008,1,1
45002.2522917323,62,221008,1,1
51948.7336941551,62,221008,1,1
36427.6541730022,62,221008,1,1
44648.2750095922,62,221008,1,1
56679.3051674119,62,221008,1,1
51151.5418342604,62,221008,1,1
66693.1620732401,62,221008,1,1
63035.3650420327,62,221008,1,1
67450.7193616669,62,221008,1,1
66690.1068629918,62,221008,1,1
95380.3336495027,62,221008,1,1
69820.1312068031,62,221008,1,1
54877.894597775,62,221008,1,1
44714.9209836206,62,221008,1,1
55436.4895285002,62,221008,1,1
45778.5661921042,62,221008,1,1
61397.07372238,62,221008,1,1
56184.7479147231,62,221008,1,1
63807.24683312,62,221008,1,1
62595.378040787,62,221008,1,1
41487.1471341779,62,221009,2,1
29400.704427686,62,221009,2,1
51342.8613553564,62,221009,2,1
140177.809631966,62,221009,2,1
36523.0644694723,62,221009,2,1
22799.6878408759,62,221009,2,1
44075.4221898782,62,221009,2,1
92749.3385141539,62,221009,2,1
68446.8106968752,62,221009,2,1
56011.7140066394,62,221009,2,1
13490.62180356,62,221009,2,1
47408.6531471496,62,221009,2,1
60163.3899051948,62,221009,2,1
80537.4659131751,62,221009,2,1
13809.2803962394,62,221009,2,1
31820.7193019659,62,221009,2,1
92899.896072679,62,221009,2,1
96004.342613158,62,221009,2,1
39091.3810902377,62,221009,2,1
67522.4843581941,62,221009,2,1
56997.5641132832,62,221009,2,1
76893.3406679297,62,221009,2,1
48782.8685635176,62,221009,2,1
43955.9095969496,62,221009,2,1
54865.7029336817,62,221009,2,1
60170.1356119585,62,221009,2,1
68009.0133725173,62,221009,2,1
35775.6185843584,62,221009,2,1
52976.5419346737,62,221009,2,1
79435.1979769872,62,221009,2,1
44966.4320444717,62,221009,2,1
153016.711777325,62,221009,2,1
73374.1610423042,62,221009,2,1
34120.9588450445,62,221009,2,1
62665.4174459606,62,221009,2,1
55603.3173241088,62,221009,2,1
26629.8923485954,62,221009,2,1
70355.563405484,62,221009,2,1
114298.596915499,62,221009,2,1
139110.460164869,62,221009,2,1
60089.2084088577,62,221009,2,1
110217.41983337,62,221009,2,1
64021.0735414819,62,221009,2,1
45612.529243698,62,221009,2,1
64040.954585059,62,221009,2,1
46310.6662332982,62,221009,2,1
27087.8518095094,62,221009,2,1
53733.8493376836,62,221009,2,1
83574.9882392113,62,221009,2,1
7444.14743107092,62,221009,2,1
53419.960811824,62,221009,2,1
65394.0900048182,62,221009,2,1
46879.9447916737,62,221009,2,1
53989.5289280149,62,221009,2,1
34407.6784717925,62,221009,2,1
79418.207986476,62,221009,2,1
47348.945815565,62,221009,2,1
17251.3430845521,62,221009,2,1
75987.1300831225,62,221009,2,1
52870.5991595938,62,221009,2,1
45290.1170195714,62,221009,2,1
54913.8576904939,62,221009,2,1
22172.231562076,62,221009,2,1
6539.17492639877,62,221009,2,1
87116.2169422063,62,221009,2,1
32213.2418681892,62,221009,2,1
71955.4989231346,62,221009,2,1
90105.6109328442,62,221009,2,1
96593.8060495791,62,221009,2,1
53697.6525285604,62,221009,2,1
70947.9152023414,62,221009,2,1
44334.1335352304,62,221009,2,1
32847.6431349151,62,221009,2,1
74228.8438893283,62,221009,2,1
59909.3840808505,62,221009,2,1
73434.1065120198,62,221009,2,1
74231.8362404436,62,221009,2,1
54136.4638074414,62,221009,2,1
42756.0103812122,62,221009,2,1
70220.4772828753,62,221009,2,1
73448.1277236975,62,221009,2,1
49831.2338153318,62,221009,2,1
35106.2680495691,62,221009,2,1
26771.1807835059,62,221009,2,1
68020.5082346883,62,221009,2,1
61065.0286349912,62,221009,2,1
61323.9394107268,62,221009,2,1
35988.580551776,62,221009,2,1
64021.7319393173,62,221009,2,1
66390.5221040592,62,221009,2,1
75738.6649036579,62,221009,2,1
57266.8998949734,62,221009,2,1
82120.175033847,62,221009,2,1
68922.8144385645,62,221009,2,1
53196.1060906428,62,221009,2,1
48837.5036456151,62,221009,2,1
54296.4108489279,62,221009,2,1
66978.2105130564,62,221009,2,1
72587.7882184274,62,221009,2,1
77847.4785027273,62,221009,2,1
69548.5848154105,62,221009,2,1
60374.5136978539,62,221009,2,1
50066.8276358083,62,221010,3,1
55918.3706096053,62,221010,3,1
76648.9480603199,62,221010,3,1
24879.6642780103,62,221010,3,1
35154.0047361799,62,221010,3,1
22567.9649554513,62,221010,3,1
79260.9696957982,62,221010,3,1
65965.6095356299,62,221010,3,1
126346.620648987,62,221010,3,1
50194.8049950509,62,221010,3,1
48586.8313176963,62,221010,3,1
95306.2697641095,62,221010,3,1
77872.9853778328,62,221010,3,1
31944.1715151887,62,221010,3,1
40138.5546666926,62,221010,3,1
39812.1561843949,62,221010,3,1
86921.7851317103,62,221010,3,1
31461.4164575017,62,221010,3,1
87061.862001368,62,221010,3,1
36385.2090656077,62,221010,3,1
32426.2230572013,62,221010,3,1
77015.7010605453,62,221010,3,1
73421.3820084729,62,221010,3,1
40854.805874961,62,221010,3,1
69520.3006096773,62,221010,3,1
105989.588642,62,221010,3,1
53785.6936314845,62,221010,3,1
67046.2674295571,62,221010,3,1
80020.6542929168,62,221010,3,1
47146.0668317542,62,221010,3,1
54567.5468087275,62,221010,3,1
16785.3243381892,62,221010,3,1
50397.5857732634,62,221010,3,1
54452.9698806002,62,221010,3,1
54919.3885450892,62,221010,3,1
51751.5570613417,62,221010,3,1
59796.9264648585,62,221010,3,1
30035.0569873746,62,221010,3,1
88485.479885616,62,221010,3,1
86140.6489765834,62,221010,3,1
57497.8488295994,62,221010,3,1
39991.5416659755,62,221010,3,1
61484.2378436358,62,221010,3,1
76092.948617072,62,221010,3,1
49240.6265260396,62,221010,3,1
60582.213116531,62,221010,3,1
40965.4565189804,62,221010,3,1
68645.9549878286,62,221010,3,1
122494.922432341,62,221010,3,1
45190.9547881087,62,221010,3,1
52701.0880435165,62,221010,3,1
22065.7418950825,62,221010,3,1
57491.9962387614,62,221010,3,1
29576.230414428,62,221010,3,1
66159.1049007963,62,221010,3,1
58082.7763496556,62,221010,3,1
54274.5353266336,62,221010,3,1
45596.5524930044,62,221010,3,1
52845.5386467873,62,221010,3,1
12211.8912381806,62,221010,3,1
57237.3202102139,62,221010,3,1
89587.2589997833,62,221010,3,1
33235.8581181461,62,221010,3,1
60654.9334748127,62,221010,3,1
39467.8031908011,62,221010,3,1
61701.6574286599,62,221010,3,1
16809.3346285468,62,221010,3,1
41790.5273521175,62,221010,3,1
43821.2996973977,62,221010,3,1
39990.100368632,62,221010,3,1
33478.0205393525,62,221010,3,1
57811.0992348728,62,221010,3,1
61552.2929738138,62,221010,3,1
42055.410068416,62,221010,3,1
16571.8388392957,62,221010,3,1
24849.1761635137,62,221010,3,1
41114.8159177128,62,221010,3,1
48664.7894122621,62,221010,3,1
103002.132746693,62,221010,3,1
72445.9713731685,62,221010,3,1
118428.242069262,62,221010,3,1
68677.1548397129,62,221010,3,1
33752.7153768663,62,221010,3,1
53026.7064630667,62,221010,3,1
53536.0538863768,62,221010,3,1
19382.1770255683,62,221010,3,1
38728.659870879,62,221010,3,1
607.770357522708,62,221010,3,1
58934.3324692216,62,221010,3,1
57255.2362103094,62,221010,3,1
61142.8465513091,62,221010,3,1
40779.7304664696,62,221010,3,1
39999.2779654745,62,221010,3,1
33547.4242607566,62,221010,3,1
45084.5114716449,62,221010,3,1
80831.6263758515,62,221010,3,1
48135.9760136498,62,221010,3,1
68193.4455602636,62,221010,3,1
47603.1014300544,62,221010,3,1
72498.7613100892,62,221010,3,1
33475.3352927346,62,221010,3,1
63822.7156935692,62,221010,3,1
63251.930248071,62,221010,3,1
65614.0678271121,62,221010,3,1
45865.7526788191,62,221010,3,1
14744.4478208341,62,221010,3,1
67704.5099752735,62,221010,3,1
29616.2094883156,62,221010,3,1
68366.4679553695,62,221010,3,1
37279.0089639731,63,221007,1,1
28427.0172487419,63,221007,1,1
22794.7580451169,63,221007,1,1
28934.9451899332,63,221007,1,1
27185.9375802292,63,221007,1,1
17354.3068407821,63,221007,1,1
23636.2299257731,63,221007,1,1
24917.0263797861,63,221007,1,1
27526.6045903027,63,221007,1,1
14795.1745107926,63,221007,1,1
34688.5735434564,63,221007,1,1
20725.4526458101,63,221007,1,1
15290.0736692594,63,221007,1,1
15791.1070386528,63,221007,1,1
22618.7405819881,63,221007,1,1
28929.1572551965,63,221007,1,1
22883.5577740969,63,221007,1,1
39564.0318158177,63,221007,1,1
34824.616089364,63,221007,1,1
30321.276008445,63,221007,1,1
29032.1525729849,63,221007,1,1
18742.0040822241,63,221007,1,1
25343.369402844,63,221007,1,1
36304.0789094512,63,221007,1,1
25407.5569935252,63,221007,1,1
6929.76442991999,63,221007,1,1
33613.9082969907,63,221007,1,1
44811.1671105372,63,221007,1,1
19553.592651906,63,221007,1,1
40198.9516238861,63,221007,1,1
26329.1006601188,63,221007,1,1
21541.397932583,63,221007,1,1
25876.6154938454,63,221007,1,1
15924.8403039543,63,221007,1,1
31984.4740152141,63,221007,1,1
18484.2289506137,63,221007,1,1
10572.7929931963,63,221007,1,1
39312.4743867852,63,221007,1,1
36779.2426790592,63,221007,1,1
41524.3859041892,63,221007,1,1
28308.7308228171,63,221007,1,1
39697.975116794,63,221007,1,1
20386.2711241631,63,221007,1,1
55970.7833229243,63,221007,1,1
27095.0294047644,63,221007,1,1
35766.2805653384,63,221007,1,1
34067.7612271108,63,221007,1,1
17559.4801025843,63,221007,1,1
10067.8434035588,63,221007,1,1
26576.3462975185,63,221007,1,1
26697.3794350061,63,221007,1,1
28927.4668282467,63,221007,1,1
27876.5883110322,63,221007,1,1
16640.9943242692,63,221007,1,1
25309.0780147805,63,221007,1,1
5414.75193214697,63,221007,1,1
24686.1783079119,63,221007,1,1
24590.7552939032,63,221007,1,1
39804.9905031762,63,221007,1,1
20943.2539533653,63,221007,1,1
14814.6682119701,63,221007,1,1
28519.6523641765,63,221007,1,1
17401.9997331014,63,221007,1,1
2050.25565658983,63,221007,1,1
14182.7238911271,63,221007,1,1
26248.5876841482,63,221007,1,1
22777.3860921584,63,221007,1,1
11692.3651293363,63,221007,1,1
35297.6161750928,63,221007,1,1
32097.1095900196,63,221007,1,1
29959.9934398406,63,221007,1,1
14372.1338666002,63,221007,1,1
24616.136254478,63,221007,1,1
13431.4164739874,63,221007,1,1
11189.9193875924,63,221007,1,1
23480.7296950439,63,221007,1,1
16617.1170693261,63,221007,1,1
32996.4687345158,63,221007,1,1
40539.1338971106,63,221007,1,1
30821.5519608564,63,221007,1,1
21951.3232274489,63,221007,1,1
34436.924648592,63,221007,1,1
32598.4632801405,63,221007,1,1
35522.8751400748,63,221007,1,1
13904.8440872803,63,221007,1,1
16041.8825653714,63,221007,1,1
29828.6584802698,63,221007,1,1
36732.2267266845,63,221007,1,1
13220.500884764,63,221007,1,1
24520.6514921664,63,221007,1,1
23178.8190058305,63,221007,1,1
22839.0105516198,63,221007,1,1
65343.4976089202,63,221007,1,1
29684.7179015776,63,221007,1,1
36142.9953209373,63,221007,1,1
25462.9846333154,63,221007,1,1
38857.000308648,63,221007,1,1
23878.9850538393,63,221007,1,1
24311.9507343102,63,221007,1,1
11736.7587127797,63,221007,1,1
43201.2544198515,63,221008,2,1
42516.5710748932,63,221008,2,1
37791.6789666182,63,221008,2,1
30786.4279586244,63,221008,2,1
54887.5359438621,63,221008,2,1
35050.8373710517,63,221008,2,1
18380.8010917379,63,221008,2,1
18449.8150128664,63,221008,2,1
46320.7744152377,63,221008,2,1
57922.910784435,63,221008,2,1
47914.437074346,63,221008,2,1
20047.461843855,63,221008,2,1
30100.3973203666,63,221008,2,1
23563.0367747894,63,221008,2,1
15576.8696280081,63,221008,2,1
47395.4187592244,63,221008,2,1
29927.3084967254,63,221008,2,1
35671.898886749,63,221008,2,1
35365.9958332599,63,221008,2,1
3963.07097280551,63,221008,2,1
23850.9617821889,63,221008,2,1
25017.1155287454,63,221008,2,1
25387.0925035757,63,221008,2,1
18800.7175781281,63,221008,2,1
18334.2658565006,63,221008,2,1
13840.8581985185,63,221008,2,1
46040.0129038773,63,221008,2,1
51004.2914439181,63,221008,2,1
76396.6673471478,63,221008,2,1
67535.1112149036,63,221008,2,1
51099.7623775587,63,221008,2,1
36505.4648200011,63,221008,2,1
70357.6564053501,63,221008,2,1
28668.5809181186,63,221008,2,1
45892.0397479712,63,221008,2,1
35216.4715983211,63,221008,2,1
38358.2626456455,63,221008,2,1
34370.9005772093,63,221008,2,1
44399.8291531457,63,221008,2,1
10859.4854302608,63,221008,2,1
45180.8067320994,63,221008,2,1
11812.6982382249,63,221008,2,1
25972.9452470753,63,221008,2,1
41060.3025567094,63,221008,2,1
15460.6060847114,63,221008,2,1
41003.8364961648,63,221008,2,1
40006.5134589473,63,221008,2,1
69488.789516384,63,221008,2,1
42980.7311211826,63,221008,2,1
33961.8888731117,63,221008,2,1
26355.5220651409,63,221008,2,1
26686.8939464679,63,221008,2,1
31148.1895255857,63,221008,2,1
32319.5066833524,63,221008,2,1
46739.3016306077,63,221008,2,1
29955.3673761487,63,221008,2,1
53884.4039061157,63,221008,2,1
20305.5552737033,63,221008,2,1
53234.3310610821,63,221008,2,1
41127.1802233051,63,221008,2,1
43779.037101572,63,221008,2,1
59487.2485370078,63,221008,2,1
40509.4008737511,63,221008,2,1
30742.6136311608,63,221008,2,1
45219.2552207191,63,221008,2,1
29040.8737197031,63,221008,2,1
39573.157860118,63,221008,2,1
47123.7585817105,63,221008,2,1
25352.2069791586,63,221008,2,1
36421.4000077604,63,221008,2,1
13066.2267354588,63,221008,2,1
23110.0630966248,63,221008,2,1
40159.9294648623,63,221008,2,1
22242.3043217586,63,221008,2,1
42859.8915149455,63,221008,2,1
36672.6475210208,63,221008,2,1
32009.4677446943,63,221008,2,1
17708.9782839133,63,221008,2,1
24068.9403282093,63,221008,2,1
17695.7661478455,63,221008,2,1
17980.4667696052,63,221008,2,1
23417.9577196654,63,221008,2,1
28095.712968653,63,221008,2,1
32101.4466093016,63,221008,2,1
38001.6394326885,63,221008,2,1
25936.1305416458,63,221008,2,1
38327.3348912071,63,221008,2,1
34533.8704724496,63,221008,2,1
32182.3287454569,63,221008,2,1
46856.4207864644,63,221008,2,1
39177.1389942583,63,221008,2,1
37963.4243107212,63,221008,2,1
32507.6064275828,63,221008,2,1
44698.0449396007,63,221008,2,1
31595.2474316472,63,221008,2,1
26450.7263945792,63,221009,3,1
15642.1565665819,63,221009,3,1
27937.7183244648,63,221009,3,1
32280.0269827236,63,221009,3,1
12693.6464690024,63,221009,3,1
16588.070661685,63,221009,3,1
25192.4165506953,63,221009,3,1
19060.6957245025,63,221009,3,1
25491.5002129216,63,221009,3,1
54142.8161414025,63,221009,3,1
38483.8513203931,63,221009,3,1
22143.2472396407,63,221009,3,1
21720.2301589484,63,221009,3,1
40625.7459501227,63,221009,3,1
25688.5002757758,63,221009,3,1
18256.7329704076,63,221009,3,1
23511.246850037,63,221009,3,1
19532.6270124393,63,221009,3,1
29018.180676048,63,221009,3,1
13624.2669564265,63,221009,3,1
16204.1242381819,63,221009,3,1
34374.0782449105,63,221009,3,1
17487.5926490082,63,221009,3,1
6836.03354406797,63,221009,3,1
22402.6992259147,63,221009,3,1
25815.8778460686,63,221009,3,1
33515.592749289,63,221009,3,1
12600.8527586045,63,221009,3,1
27241.2145273139,63,221009,3,1
22135.8545232361,63,221009,3,1
27798.714277139,63,221009,3,1
11943.0066619249,63,221009,3,1
14415.7216838983,63,221009,3,1
34580.3940386901,63,221009,3,1
20757.2916356608,63,221009,3,1
15600.5570481465,63,221009,3,1
14724.2351146167,63,221009,3,1
10445.2867431655,63,221009,3,1
32519.9463958795,63,221009,3,1
14080.4003277442,63,221009,3,1
12124.5774690228,63,221009,3,1
17707.4429338018,63,221009,3,1
13417.4817015777,63,221009,3,1
13520.1309278416,63,221009,3,1
14984.9769721768,63,221009,3,1
12194.1789048662,63,221009,3,1
9329.40060741881,63,221009,3,1
12840.0618521691,63,221009,3,1
21791.3817754494,63,221009,3,1
22948.2307489823,63,221009,3,1
19082.7012956001,63,221009,3,1
34639.9523646503,63,221009,3,1
39638.5605319134,63,221009,3,1
33194.2901599107,63,221009,3,1
14677.9703527843,63,221009,3,1
29320.9262026009,63,221009,3,1
25474.229503467,63,221009,3,1
16384.897390406,63,221009,3,1
27739.8483436633,63,221009,3,1
26556.7221735047,63,221009,3,1
27352.612538019,63,221009,3,1
12264.7850226292,63,221009,3,1
6823.18773960593,63,221009,3,1
41600.3126492409,63,221009,3,1
10140.0089902302,63,221009,3,1
14852.4125441264,63,221009,3,1
13126.3170004393,63,221009,3,1
6149.11438582364,63,221009,3,1
20756.4078343343,63,221009,3,1
3476.44825587662,63,221009,3,1
4607.1097931961,63,221009,3,1
8844.34272759075,63,221009,3,1
22689.7661972925,63,221009,3,1
15413.4440417834,63,221009,3,1
15765.4096411535,63,221009,3,1
15971.0424679494,63,221009,3,1
40743.535072621,63,221009,3,1
30878.8018926098,63,221009,3,1
11913.7264059682,63,221009,3,1
11993.1541256434,63,221009,3,1
23000.0113763237,63,221009,3,1
21434.6708355821,63,221009,3,1
25124.6749429151,63,221009,3,1
20893.0490165365,63,221009,3,1
25488.621297992,63,221009,3,1
24560.3263925987,63,221009,3,1
35944.8405479164,63,221009,3,1
28970.0435078332,63,221009,3,1
9249.29971273699,63,221009,3,1
18904.6387724805,63,221009,3,1
17970.777287472,63,221009,3,1
18398.9526194576,63,221009,3,1
24268.7493242516,63,221009,3,1
21347.8531867562,63,221009,3,1
8010.86681862308,63,221009,3,1
46342.6946108714,63,221009,3,1
19477.5979599884,63,221009,3,1
