DataY,AnimalID,RecDate,NovelDay,CellID,CellType,Environ,PosBin,StimCond
2.49851719131845,11,200131,2,5,1,1,1,0
-2.49851719131846,11,200131,2,5,1,1,2,0
14.8788540618213,11,200131,2,5,1,1,3,0
32.8688304780437,11,200131,2,5,1,1,4,0
45.9878695717995,11,200131,2,5,1,1,5,0
42.0370327336184,11,200131,2,5,1,1,6,0
36.1583953334036,11,200131,2,5,1,1,7,0
43.1004763260325,11,200131,2,5,1,1,8,0
33.526919452071,11,200131,2,5,1,1,9,0
14.0842103855349,11,200131,2,5,1,1,10,0
29.2456890746974,11,200131,2,5,1,1,11,0
35.2914800845708,11,200131,2,5,1,1,12,0
-5.58576767211362,11,200131,2,5,1,1,13,0
-54.0121304282005,11,200131,2,5,1,1,14,0
-33.1025646108406,11,200131,2,5,1,1,15,0
-23.3575764534509,11,200131,2,5,1,1,16,0
-12.6465629121612,11,200131,2,5,1,1,17,0
-10.1690915978943,11,200131,2,5,1,1,18,0
11.4228788435031,11,200131,2,5,1,1,19,0
26.7329630405844,11,200131,2,5,1,1,20,0
34.0794522277244,11,200131,2,5,1,1,21,0
20.0566737521619,11,200131,2,5,1,1,22,0
8.46670602795094,11,200131,2,5,1,1,23,0
7.20644508776748,11,200131,2,5,1,1,24,0
13.5759751839923,11,200131,2,5,1,1,25,0
3.92571068767618,11,200131,2,5,1,1,26,0
-1.29453528084978,11,200131,2,25,1,1,1,0
1.2945352808498,11,200131,2,25,1,1,2,0
22.2787423640894,11,200131,2,25,1,1,3,0
26.7366667965726,11,200131,2,25,1,1,4,0
32.38715548638,11,200131,2,25,1,1,5,0
41.7575183185639,11,200131,2,25,1,1,6,0
32.1845076179983,11,200131,2,25,1,1,7,0
38.074225385574,11,200131,2,25,1,1,8,0
35.876556302934,11,200131,2,25,1,1,9,0
38.8061245052012,11,200131,2,25,1,1,10,0
49.3411239038496,11,200131,2,25,1,1,11,0
49.9876182952742,11,200131,2,25,1,1,12,0
-4.39038293199444,11,200131,2,25,1,1,13,0
-50.0123817047258,11,200131,2,25,1,1,14,0
-22.6052799827481,11,200131,2,25,1,1,15,0
2.91455827889286,11,200131,2,25,1,1,16,0
12.4324095635757,11,200131,2,25,1,1,17,0
22.643373510345,11,200131,2,25,1,1,18,0
22.5333686289562,11,200131,2,25,1,1,19,0
23.7572467178641,11,200131,2,25,1,1,20,0
25.2517238466288,11,200131,2,25,1,1,21,0
34.4791957677946,11,200131,2,25,1,1,22,0
17.7298952135669,11,200131,2,25,1,1,23,0
12.8763030709893,11,200131,2,25,1,1,24,0
4.08522692137794,11,200131,2,25,1,1,25,0
-19.1683026961787,11,200131,2,25,1,1,26,0
-24.032730654701,11,200131,2,51,1,1,1,0
24.032730654701,11,200131,2,51,1,1,2,0
12.4630504372183,11,200131,2,51,1,1,3,0
11.3922644595851,11,200131,2,51,1,1,4,0
49.8254803681316,11,200131,2,51,1,1,5,0
39.2835992591459,11,200131,2,51,1,1,6,0
47.1677976406759,11,200131,2,51,1,1,7,0
65.0686812749363,11,200131,2,51,1,1,8,0
64.1254098476359,11,200131,2,51,1,1,9,0
49.8160697938615,11,200131,2,51,1,1,10,0
59.5503047901211,11,200131,2,51,1,1,11,0
25.2570009955835,11,200131,2,51,1,1,12,0
-1.00757106145786,11,200131,2,51,1,1,13,0
-34.9313187250637,11,200131,2,51,1,1,14,0
-9.95015383081833,11,200131,2,51,1,1,15,0
32.4478851856471,11,200131,2,51,1,1,16,0
7.67585477674911,11,200131,2,51,1,1,17,0
29.1585263986955,11,200131,2,51,1,1,18,0
34.4008809948721,11,200131,2,51,1,1,19,0
28.2206243415655,11,200131,2,51,1,1,20,0
40.5745107093978,11,200131,2,51,1,1,21,0
11.1594909262778,11,200131,2,51,1,1,22,0
-3.91500153853055,11,200131,2,51,1,1,23,0
36.616384871216,11,200131,2,51,1,1,24,0
-6.57260053211737,11,200131,2,51,1,1,25,0
41.7737525450368,11,200131,2,51,1,1,26,0
-3.83985630657412,11,200201,3,19,1,1,1,0
3.83985630657412,11,200201,3,19,1,1,2,0
18.7110055338615,11,200201,3,19,1,1,3,0
-3.30003313578315,11,200201,3,19,1,1,4,0
27.2455490976283,11,200201,3,19,1,1,5,0
14.7679823227446,11,200201,3,19,1,1,6,0
12.67103106219,11,200201,3,19,1,1,7,0
18.9232916839988,11,200201,3,19,1,1,8,0
11.5661114638083,11,200201,3,19,1,1,9,0
21.8225903906337,11,200201,3,19,1,1,10,0
18.2486878251073,11,200201,3,19,1,1,11,0
15.4839353447611,11,200201,3,19,1,1,12,0
-23.4096953807872,11,200201,3,19,1,1,13,0
-20.0381973587547,11,200201,3,19,1,1,14,0
31.0797333647923,11,200201,3,19,1,1,15,0
48.482816599262,11,200201,3,19,1,1,16,0
64.9737865721596,11,200201,3,19,1,1,17,0
76.5903046192128,11,200201,3,19,1,1,18,0
65.5977192079171,11,200201,3,19,1,1,19,0
58.5908454685954,11,200201,3,19,1,1,20,0
27.8165089520501,11,200201,3,19,1,1,21,0
33.7776278994917,11,200201,3,19,1,1,22,0
24.4216244923373,11,200201,3,19,1,1,23,0
20.2250251349415,11,200201,3,19,1,1,24,0
24.8407473995213,11,200201,3,19,1,1,25,0
10.3217263031765,11,200201,3,19,1,1,26,0
0.517751856324181,11,200201,3,62,1,1,1,0
-0.517751856324183,11,200201,3,62,1,1,2,0
-2.09717388353322,11,200201,3,62,1,1,3,0
-4.3402507163228,11,200201,3,62,1,1,4,0
-7.04309138008297,11,200201,3,62,1,1,5,0
11.5597448927588,11,200201,3,62,1,1,6,0
34.2563139972685,11,200201,3,62,1,1,7,0
13.9872358612812,11,200201,3,62,1,1,8,0
75.3747254719323,11,200201,3,62,1,1,9,0
49.2804350230962,11,200201,3,62,1,1,10,0
-5.50140033357328,11,200201,3,62,1,1,11,0
-1.47723064059742,11,200201,3,62,1,1,12,0
-14.1541031918038,11,200201,3,62,1,1,13,0
-5.76787602507624,11,200201,3,62,1,1,14,0
-15.5549297053967,11,200201,3,62,1,1,15,0
10.2464145545654,11,200201,3,62,1,1,16,0
-5.22526101596389,11,200201,3,62,1,1,17,0
-1.8713363108262,11,200201,3,62,1,1,18,0
23.3572016418632,11,200201,3,62,1,1,19,0
6.59175261591724,11,200201,3,62,1,1,20,0
21.0774917983645,11,200201,3,62,1,1,21,0
8.74649760241089,11,200201,3,62,1,1,22,0
45.1525052741239,11,200201,3,62,1,1,23,0
10.1971944413185,11,200201,3,62,1,1,24,0
84.4450702946033,11,200201,3,62,1,1,25,0
