resFR,isCorrect,AnimalID,RecDate,NovelDay,CellID,CellType
0.341133304239097,1,46,211022,3,1190,2
-0.123930757245841,1,46,211022,3,1191,2
0.552983375207282,1,47,211017,1,31,2
0.496278122628734,1,47,211017,1,103,2
0.854878737255933,1,47,211017,1,136,2
0.751765562329785,1,47,211017,1,140,2
0.712896413616489,1,47,211017,1,154,2
0.771513611582189,1,47,211017,1,170,2
0.0264926927341075,1,47,211017,1,172,2
0.131051015380948,1,47,211017,1,188,2
0.522386299274231,1,47,211017,1,194,2
0.266056931842368,1,47,211017,1,198,2
0.908050277448748,1,47,211017,1,204,2
0.941661909020223,1,47,211017,1,206,2
0.931307494090394,1,47,211017,1,215,2
0.22898386474864,1,47,211017,1,217,2
-0.278026791946576,1,47,211017,1,221,2
0.297084094556246,1,47,211017,1,223,2
0.212642016985982,1,47,211017,1,231,2
0.287629946510864,1,47,211017,1,241,2
0.231490405033087,1,47,211017,1,243,2
0.308458985852148,1,47,211017,1,247,2
0.384139225729863,1,47,211017,1,251,2
0.22821298258163,1,47,211017,1,265,2
0.914816696652216,1,47,211017,1,267,2
0.716833105123643,1,47,211017,1,283,2
-0.198279222966512,1,47,211017,1,289,2
-0.160445372966313,1,47,211017,1,296,2
-0.373394827273965,1,47,211017,1,306,2
-0.0564272133317826,1,47,211017,1,311,2
0.109366686768218,1,47,211017,1,317,2
0.849343870176296,1,47,211017,1,349,2
0.386919524577998,1,47,211018,2,15,2
-0.432811842002265,1,47,211018,2,46,2
-0.34345953317681,1,47,211018,2,67,2
0.985600898216309,1,47,211018,2,68,2
0.0741001048800464,1,47,211018,2,71,2
-0.43457255490838,1,47,211018,2,77,2
0.24694489408047,1,47,211018,2,122,2
0.491307126348437,1,47,211018,2,132,2
-0.00918793819957914,1,47,211018,2,136,2
0.156530006892341,1,47,211018,2,138,2
0.120414501713986,1,47,211018,2,144,2
0.856113807338828,1,47,211018,2,150,2
0.330461293210765,1,47,211018,2,154,2
0.253564084906574,1,47,211018,2,156,2
0.836347813773126,1,47,211018,2,162,2
0.144079499108347,1,47,211018,2,166,2
-0.0639057845444821,1,47,211018,2,171,2
0.367263841268392,1,47,211018,2,175,2
0.291007863820854,1,47,211018,2,178,2
0.248953361168882,1,47,211018,2,186,2
0.221826887451438,1,47,211018,2,190,2
0.286175144710956,1,47,211018,2,194,2
0.631964038938078,1,47,211018,2,204,2
0.247793175069119,1,47,211018,2,208,2
0.361553317345329,1,47,211018,2,216,2
0.173191320158888,1,47,211018,2,219,2
-0.364124829314728,1,47,211018,2,228,2
0.165142297048676,1,47,211018,2,229,2
-0.286866384567938,1,47,211018,2,231,2
0.35121546286722,1,47,211018,2,232,2
0.572586480592141,1,47,211018,2,244,2
0.36970673188176,1,47,211018,2,245,2
0.373915035588523,1,47,211018,2,246,2
0.793456092611895,1,47,211019,3,31,2
-0.278374261438353,1,47,211019,3,40,2
-0.280420561734075,1,47,211019,3,90,2
0.558806603032917,1,47,211019,3,113,2
-0.494753747116241,1,47,211019,3,119,2
0.845615872284071,1,47,211019,3,175,2
0.394242297695006,1,47,211019,3,185,2
-0.120224589809557,1,47,211019,3,210,2
0.0385549825393414,1,47,211019,3,222,2
0.378897842819758,1,47,211019,3,228,2
0.141217599702422,1,47,211019,3,232,2
0.456555472081635,1,47,211019,3,242,2
0.0712152221334655,1,47,211019,3,251,2
-0.133346212905087,1,47,211019,3,261,2
0.12787075615344,1,47,211019,3,274,2
0.873261216224846,1,47,211019,3,276,2
0.183094195119524,1,47,211019,3,283,2
0.657837451216245,1,47,211019,3,287,2
0.0865718643687234,1,47,211019,3,290,2
-0.516477139646072,1,47,211020,1,22,2
0.647624306184599,1,47,211020,1,38,2
0.71406096839653,1,47,211020,1,46,2
0.195148291725204,1,47,211020,1,50,2
-0.0942964396701833,1,47,211020,1,61,2
0.175212057383632,1,47,211020,1,89,2
0.146723322273152,1,47,211020,1,147,2
0.147805207057965,1,47,211020,1,151,2
0.353889102403433,1,47,211020,1,169,2
-0.31981862539576,1,47,211020,1,175,2
-0.283917780324373,1,47,211020,1,177,2
0.407545139415711,1,47,211020,1,234,2
-0.448141174849457,1,47,211020,1,236,2
0.799131018018666,1,47,211020,1,242,2
-0.24694087885738,1,47,211020,1,246,2
0.387246702111428,1,47,211020,1,261,2
0.549388828838692,1,47,211020,1,270,2
0.755034658721872,1,47,211020,1,275,2
0.237575443566545,1,47,211020,1,276,2
-0.394784571220913,1,47,211020,1,277,2
0.430238487401932,1,47,211020,1,281,2
0.0632718299928616,1,47,211020,1,284,2
0.348825958977571,1,47,211020,1,286,2
0.297442949363667,1,47,211020,1,287,2
-0.13198192631243,1,47,211020,1,288,2
0.445490156257608,1,47,211021,2,8,2
0.0681832830929138,1,47,211021,2,13,2
0.294579752212455,1,47,211021,2,19,2
0.78540451882612,1,47,211021,2,24,2
0.729945868373851,1,47,211021,2,58,2
-0.0344745945127191,1,47,211021,2,65,2
0.857641225560487,1,47,211021,2,74,2
0.825172577265592,1,47,211021,2,80,2
0.738464819675869,1,47,211021,2,81,2
-0.120290463463256,1,47,211021,2,87,2
0.744780666263994,1,47,211021,2,134,2
0.408944414946982,1,47,211021,2,138,2
0.425147609806424,1,47,211021,2,148,2
0.0518315092185134,1,47,211021,2,154,2
0.690238609347756,1,47,211021,2,172,2
0.663795375273461,1,47,211021,2,176,2
0.0412732629563232,1,47,211021,2,184,2
0.785124967128803,1,47,211021,2,192,2
-0.122779029345438,1,47,211021,2,200,2
0.253399510391394,1,47,211021,2,202,2
-0.160801972210024,1,47,211021,2,204,2
0.136430617619856,1,47,211021,2,232,2
0.665738592695009,1,47,211021,2,234,2
0.435378412062795,1,47,211021,2,252,2
0.290796436500714,1,47,211021,2,258,2
0.183326061133859,1,47,211021,2,270,2
0.454069179525079,1,47,211021,2,273,2
-0.359755639291847,1,47,211021,2,277,2
0.473745872605335,1,47,211021,2,286,2
0.293827814161364,1,47,211021,2,295,2
0.27935986176717,1,47,211021,2,297,2
0.726909838783797,1,47,211021,2,303,2
-0.162126900407087,1,47,211021,2,305,2
0.911825071858148,1,47,211021,2,308,2
0.55338513858924,1,47,211021,2,322,2
0.130859075930109,1,47,211021,2,325,2
-0.110930899776851,1,47,211021,2,332,2
0.762557048116463,1,47,211022,3,10,2
0.601184114754881,1,47,211022,3,22,2
-0.206895479472309,1,47,211022,3,57,2
0.116882781297996,1,47,211022,3,58,2
-0.143927646367033,1,47,211022,3,62,2
0.461096135893282,1,47,211022,3,63,2
-0.19491103004561,1,47,211022,3,68,2
-0.207971238955031,1,47,211022,3,85,2
-0.222970936279972,1,47,211022,3,89,2
-0.429925492344978,1,47,211022,3,91,2
-0.0478551936232963,1,47,211022,3,94,2
0.575737406736943,1,47,211022,3,95,2
0.366471473087883,1,47,211022,3,115,2
-0.433072435719259,1,47,211022,3,129,2
0.285001841510077,1,47,211022,3,133,2
0.321852482300868,1,47,211022,3,139,2
0.204120114445517,1,47,211022,3,145,2
-0.043854355011227,1,47,211022,3,154,2
-0.683530002316715,1,47,211022,3,166,2
-0.0413662433927185,1,47,211022,3,176,2
-0.249851111991463,1,47,211022,3,184,2
0.186440659843441,1,47,211022,3,188,2
-0.146078915514605,1,47,211022,3,192,2
0.386234886934989,1,47,211022,3,196,2
0.0241116824187396,1,47,211022,3,200,2
-0.362971980928118,1,47,211022,3,206,2
0.339218640084266,1,47,211022,3,216,2
0.256504419194288,1,47,211022,3,227,2
0.147330801207507,1,47,211022,3,231,2
-0.159295587064209,1,47,211022,3,237,2
0.0861816024190855,1,47,211022,3,251,2
-0.148846912899203,1,47,211022,3,252,2
0.763832195937997,0,11,200131,2,14,2
0.768022219181103,0,11,200131,2,29,2
0.326076633231464,0,11,200131,2,41,2
-0.341444794222462,0,11,200201,3,41,2
0.991612309212471,0,11,200201,3,63,2
-0.0291235684178079,0,11,200201,3,144,2
0.715316013351727,0,11,200201,3,150,2
0.268067706743808,0,11,200201,3,156,2
-0.00126883603131306,0,11,200201,3,197,2
0.253826752325243,0,11,200201,3,205,2
0.148659704747235,0,11,200201,3,224,2
0.702805324008328,0,11,200201,3,270,2
-0.133014398966692,0,11,200201,3,330,2
0.192654724382374,0,11,200201,3,345,2
0.324847868350952,0,11,200201,3,391,2
0.604004249804175,0,11,200201,3,423,2
0.0674872419385821,0,11,200201,3,437,2
0.0131301216189092,0,11,200201,3,453,2
0.0109975852770821,0,11,200201,3,458,2
0.87179649429711,0,11,200201,3,471,2
-0.00181319217222417,0,11,200201,3,495,2
0.0468983087397425,0,11,200201,3,505,2
-0.00868662163418299,0,11,200201,3,539,2
-0.34236950189548,0,11,200201,3,545,2
-0.288579677105196,0,11,200201,3,565,2
0.474639217867907,0,11,200201,3,568,2
0.0704635748012874,0,11,200201,3,571,2
-0.34570664258884,0,11,200201,3,572,2
0.999289960458901,0,11,200201,3,576,2
0.783360609175099,0,11,200201,3,580,2
0.0679751539444278,0,11,200201,3,582,2
0.343604450517981,0,11,200201,3,583,2
0.0858747870526096,0,11,200201,3,585,2
0.281443908272845,0,11,200201,3,587,2
-0.0176806590761801,0,11,200201,3,593,2
-0.00984715070069442,0,11,200201,3,604,2
0.0780288165826727,0,11,200203,1,30,2
0.0848979312833277,0,11,200203,1,43,2
0.0718228324217969,0,11,200203,1,53,2
0.465305804614342,0,11,200203,1,55,2
0.565903211108719,0,11,200203,1,142,2
-0.450269027086086,0,11,200203,1,152,2
0.303417522455519,0,11,200203,1,181,2
0.45530543517819,0,11,200203,1,249,2
0.0783662484170596,0,11,200203,1,288,2
0.737439221940572,0,11,200203,1,334,2
0.0539794540273725,0,11,200203,1,368,2
0.371258210414284,0,11,200203,1,419,2
0.651342718741186,0,11,200203,1,420,2
0.191735034748414,0,11,200203,1,441,2
-0.261045559329292,0,11,200203,1,450,2
-0.778014064368221,0,11,200203,1,457,2
0.394947131063929,0,11,200203,1,461,2
0.750861386376109,0,11,200203,1,465,2
-0.101014895142404,0,11,200203,1,468,2
0.0103844304316016,0,11,200204,2,3,2
-0.106621845577326,0,11,200204,2,4,2
-0.258051135504751,0,11,200204,2,28,2
0.729133398391516,0,11,200204,2,39,2
-0.166010555826074,0,11,200204,2,87,2
-0.0319193566524053,0,11,200204,2,98,2
-0.0796007363203918,0,11,200204,2,110,2
0.0294639277634677,0,11,200204,2,163,2
0.101430073221559,0,11,200204,2,195,2
-0.0396616123197713,0,11,200204,2,199,2
0.142376299658892,0,11,200204,2,205,2
0.00248038035923082,0,11,200204,2,225,2
-0.0157148551246419,0,11,200204,2,233,2
0.0478051155140782,0,11,200204,2,245,2
0.595906476256815,0,11,200204,2,250,2
-0.111376693077061,0,11,200204,2,251,2
-0.0596549613426666,0,11,200204,2,252,2
0.427309499288128,0,11,200204,2,253,2
-0.349594198893655,0,11,200204,2,262,2
0.0131478288496833,0,11,200204,2,266,2
0.37812363848229,0,11,200204,2,273,2
0.508300189885374,0,11,200204,2,279,2
-0.203578092497728,0,11,200204,2,282,2
0.349287034045001,0,11,200205,3,0,2
0.230914318973783,0,11,200205,3,1,2
0.15866391381332,0,11,200205,3,6,2
0.712714405603191,0,11,200205,3,21,2
-0.115863452579974,0,11,200205,3,64,2
0.510391398656497,0,11,200205,3,74,2
0.914932777089422,0,11,200205,3,103,2
0.574218356027386,0,11,200205,3,115,2
0.485459201846242,0,11,200205,3,116,2
0.0448938141757507,0,11,200205,3,118,2
0.514921257939139,0,11,200205,3,121,2
-0.0327313212400152,0,11,200205,3,146,2
0.158943260027137,0,11,200205,3,168,2
0.268267064508014,0,11,200205,3,178,2
0.507473997995074,0,11,200205,3,238,2
0.619283009612043,0,11,200205,3,244,2
-0.218028387437327,0,11,200205,3,275,2
0.809724016370646,0,11,200205,3,306,2
0.708623135193468,0,11,200205,3,352,2
0.180786583736469,0,11,200205,3,407,2
0.20309093479436,0,11,200205,3,419,2
0.297033369841535,0,11,200205,3,423,2
0.298283041015802,0,11,200205,3,448,2
0.586348116162343,0,11,200205,3,456,2
-0.0620021033725276,0,11,200205,3,460,2
0.782944794405202,0,11,200205,3,462,2
0.697646601829302,0,11,200205,3,496,2
0.833040256343604,0,11,200205,3,500,2
