resFR,isCorrect,AnimalID,RecDate,NovelDay,CellID,CellType
-0.0159933593517776,1,24,201118,2,383,2
0.315700776507344,1,24,201118,2,405,2
-0.0105564018313561,1,24,201118,2,415,2
-0.0722454435723351,1,24,201118,2,439,2
-0.259670167309816,1,24,201118,2,518,2
-0.249298217788996,1,24,201118,2,522,2
0.050609619951197,1,24,201118,2,523,2
-0.49290229934362,1,24,201118,2,529,2
0.0185984461396909,1,24,201118,2,551,2
0.503545498119598,1,24,201118,2,587,2
-0.177401647308642,1,24,201118,2,597,2
0.167518020406323,1,24,201118,2,601,2
-0.0315675864419062,1,24,201119,3,36,2
0.64810807010387,1,24,201119,3,223,2
-0.391439827209107,1,24,201119,3,251,2
0.398949398850386,1,24,201119,3,311,2
-0.768031294230126,1,24,201119,3,325,2
-0.50558634727851,1,24,201119,3,351,2
0.16662863437191,1,24,201119,3,382,2
-0.0594918879330358,1,24,201119,3,396,2
-0.127708306206732,1,24,201119,3,407,2
0.463321262574831,1,24,201119,3,431,2
0.0301377704253677,1,24,201119,3,463,2
0.622079387939686,1,24,201119,3,489,2
0.40756646208934,1,24,201119,3,496,2
0.344563848356836,1,24,201119,3,506,2
0.197924243059824,1,24,201119,3,576,2
0.456639936412177,1,24,201119,3,578,2
0.17413447478703,1,24,201119,3,593,2
-0.238071312118245,1,24,201119,3,600,2
0.853558105174088,1,24,201119,3,606,2
0.487302167158591,1,24,201119,3,608,2
0.382626324243546,1,24,201119,3,631,2
0.460341943511729,1,24,201119,3,639,2
0.357681292302644,1,24,201119,3,640,2
0.60063506046344,1,24,201119,3,641,2
0.26188044703409,1,45,211007,1,5,2
0.250200869221731,1,45,211007,1,11,2
0.0501412048048436,1,45,211007,1,19,2
-0.181382728404658,1,45,211007,1,40,2
-0.56843027691816,1,45,211007,1,41,2
-0.00144029792095546,1,45,211007,1,48,2
0.361149170412032,1,45,211007,1,53,2
-0.113466918512613,1,45,211007,1,59,2
0.386784974960396,1,45,211007,1,71,2
0.0726131423771299,1,45,211007,1,81,2
0.572748155386492,1,45,211007,1,82,2
0.586922815421758,1,45,211007,1,99,2
0.861227618770018,1,45,211007,1,103,2
0.198359531682334,1,45,211007,1,134,2
0.612772204653692,1,45,211007,1,136,2
-0.171586317673925,1,45,211007,1,140,2
-0.190842358362273,1,45,211007,1,153,2
-0.545374397003382,1,45,211007,1,166,2
-0.326679491983675,1,45,211007,1,180,2
-0.105927932216121,1,45,211007,1,187,2
-0.628774423393953,1,45,211007,1,195,2
0.159599341435322,1,45,211007,1,217,2
0.211600206792033,1,45,211007,1,220,2
-0.0819753528972313,1,45,211007,1,222,2
-0.242606232991732,1,45,211007,1,228,2
-0.628813683431324,1,45,211007,1,231,2
0.00519366399477972,1,45,211007,1,237,2
-0.397378780334683,1,45,211007,1,241,2
0.0608684761752506,1,45,211007,1,243,2
0.204991656373848,1,45,211007,1,247,2
0.502580432986891,1,45,211007,1,248,2
-0.32550450943601,1,45,211007,1,250,2
0.204506345280416,1,45,211007,1,251,2
0.703068558050048,1,45,211007,1,252,2
0.332382933447016,1,45,211008,2,26,2
0.360548124507743,1,45,211008,2,33,2
0.16803333105267,1,45,211008,2,37,2
0.661809352647716,1,45,211008,2,47,2
0.739531308080542,1,45,211008,2,50,2
-0.657951816751477,1,45,211008,2,86,2
-0.181590947613542,1,45,211008,2,92,2
-0.365647255428211,1,45,211008,2,97,2
-0.472672201534982,1,45,211008,2,102,2
0.26469096360696,1,45,211008,2,108,2
0.930461528009407,1,45,211008,2,126,2
0.97055232637019,1,45,211008,2,128,2
0.843890324710492,1,45,211008,2,132,2
0.0499489000468137,1,45,211008,2,140,2
0.119505596582329,1,45,211008,2,144,2
-0.0481985031452493,1,45,211008,2,150,2
0.0249329689488642,1,45,211008,2,156,2
-0.27715216672147,1,45,211008,2,172,2
-0.444784412802098,1,45,211008,2,178,2
-0.0508959983713113,1,45,211008,2,180,2
-0.1579791835816,1,45,211008,2,211,2
0.386418098864725,1,45,211008,2,213,2
-0.836077935709266,1,45,211008,2,218,2
-0.235881870744155,1,45,211008,2,219,2
0.432382706917151,1,45,211008,2,224,2
0.684205978229557,1,45,211008,2,225,2
-0.088369973800858,1,45,211008,2,231,2
-0.0316967222920692,1,45,211010,3,63,2
-0.153508624973234,1,45,211010,3,64,2
0.661383677598748,1,45,211010,3,108,2
0.886302288754498,1,45,211010,3,166,2
-0.00323589211483616,1,45,211010,3,178,2
-0.0717559016861226,1,45,211010,3,183,2
-0.140254427683337,1,45,211010,3,190,2
0.366950458983126,1,45,211010,3,192,2
0.849235412511038,1,45,211010,3,198,2
0.699048880641428,1,45,211010,3,204,2
0.579814877551825,1,45,211010,3,211,2
0.1579852624277,1,45,211010,3,213,2
0.488003424955644,1,45,211010,3,217,2
