DataY,AnimalID,RecDate,NovelDay,CellID,CellType,Environ,PosBin,StimCond
0,4,230428,NaN,25,1,2,100,0
0,4,230428,NaN,25,1,2,101,0
0,4,230428,NaN,25,1,2,102,0
0,4,230428,NaN,25,1,2,103,0
0,4,230428,NaN,25,1,2,104,0
0,4,230428,NaN,25,1,2,105,0
0,4,230428,NaN,25,1,2,106,0
0,4,230428,NaN,25,1,2,107,0
0,4,230428,NaN,25,1,2,108,0
0,4,230428,NaN,25,1,2,109,0
0,4,230428,NaN,25,1,2,110,0
0,4,230428,NaN,25,1,2,111,0
0,4,230428,NaN,25,1,2,112,0
0,4,230428,NaN,25,1,2,113,0
0,4,230428,NaN,25,1,2,114,0
0,4,230428,NaN,25,1,2,115,0
0,4,230428,NaN,25,1,2,116,0
0,4,230428,NaN,25,1,2,117,0
0,4,230428,NaN,25,1,2,118,0
0,4,230428,NaN,25,1,2,119,0
0,4,230428,NaN,25,1,2,120,0
0,4,230428,NaN,25,1,2,121,0
0,4,230428,NaN,25,1,2,122,0
0,4,230428,NaN,25,1,2,123,0
0,4,230428,NaN,25,1,2,124,0
0,4,230428,NaN,25,1,2,125,0
0,4,230428,NaN,25,1,2,126,0
0,4,230428,NaN,25,1,2,127,0
0,4,230428,NaN,25,1,2,128,0
0,4,230428,NaN,25,1,2,129,0
0,4,230428,NaN,25,1,2,130,0
0,4,230428,NaN,25,1,2,131,0
0,4,230428,NaN,25,1,2,132,0
0,4,230428,NaN,25,1,2,133,0
0,4,230428,NaN,25,1,2,134,0
0,4,230428,NaN,25,1,2,135,0
0,4,230428,NaN,25,1,2,136,0
0,4,230428,NaN,25,1,2,137,0
0,4,230428,NaN,25,1,2,138,0
0,4,230428,NaN,25,1,2,139,0
0,4,230428,NaN,25,1,2,140,0
0,4,230428,NaN,25,1,2,141,0
0,4,230428,NaN,25,1,2,142,0
0,4,230428,NaN,25,1,2,143,0
0,4,230428,NaN,25,1,2,144,0
0,4,230428,NaN,25,1,2,145,0
0,4,230428,NaN,25,1,2,146,0
0,4,230428,NaN,25,1,2,147,0
0,4,230428,NaN,25,1,2,148,0
0,4,230428,NaN,25,1,2,149,0
0,4,230428,NaN,25,1,2,150,0
0,4,230428,NaN,25,1,2,151,0
0,4,230428,NaN,25,1,2,152,0
0,4,230428,NaN,25,1,2,153,0
0,4,230428,NaN,25,1,2,154,0
0,4,230428,NaN,25,1,2,155,0
0,4,230428,NaN,25,1,2,156,0
0,4,230428,NaN,25,1,2,157,0
0,4,230428,NaN,25,1,2,158,0
0,4,230428,NaN,25,1,2,159,0
0,4,230428,NaN,25,1,2,160,0
0,4,230428,NaN,25,1,2,161,0
0,4,230428,NaN,25,1,2,162,0
0,4,230428,NaN,25,1,2,163,0
0,4,230428,NaN,25,1,2,164,0
0,4,230428,NaN,25,1,2,165,0
0,4,230428,NaN,25,1,2,166,0
0,4,230428,NaN,25,1,2,167,0
0,4,230428,NaN,25,1,2,168,0
0,4,230428,NaN,25,1,2,169,0
0,4,230428,NaN,25,1,2,170,0
0,4,230428,NaN,25,1,2,171,0
0,4,230428,NaN,25,1,2,172,0
0,4,230428,NaN,25,1,2,173,0
0,4,230428,NaN,25,1,2,174,0
0,4,230428,NaN,25,1,2,175,0
0,4,230428,NaN,25,1,2,176,0
0,4,230428,NaN,25,1,2,177,0
0,4,230428,NaN,25,1,2,178,0
0,4,230428,NaN,25,1,2,179,0
0,4,230428,NaN,25,1,2,180,0
0,4,230428,NaN,25,1,2,181,0
-0.109902161437123,4,230428,NaN,26,1,2,100,0
-0.146060142992698,4,230428,NaN,26,1,2,101,0
-0.164038671771509,4,230428,NaN,26,1,2,102,0
-0.17270013498019,4,230428,NaN,26,1,2,103,0
-0.161745593035564,4,230428,NaN,26,1,2,104,0
-0.11729735618096,4,230428,NaN,26,1,2,105,0
-0.0534725723667902,4,230428,NaN,26,1,2,106,0
0.0407464691422468,4,230428,NaN,26,1,2,107,0
0.123727040581997,4,230428,NaN,26,1,2,108,0
0.168857593511226,4,230428,NaN,26,1,2,109,0
0.155295920440964,4,230428,NaN,26,1,2,110,0
0.10623720684098,4,230428,NaN,26,1,2,111,0
0.0445940786469438,4,230428,NaN,26,1,2,112,0
0.00488209355483696,4,230428,NaN,26,1,2,113,0
-0.018315002690539,4,230428,NaN,26,1,2,114,0
-0.0124408328625243,4,230428,NaN,26,1,2,115,0
0.0109300998252658,4,230428,NaN,26,1,2,116,0
0.0384818679163695,4,230428,NaN,26,1,2,117,0
0.0585249390295343,4,230428,NaN,26,1,2,118,0
0.0588952233117932,4,230428,NaN,26,1,2,119,0
0.0348977740786175,4,230428,NaN,26,1,2,120,0
-0.0121849744417599,4,230428,NaN,26,1,2,121,0
-0.0672646876143971,4,230428,NaN,26,1,2,122,0
-0.116755864359608,4,230428,NaN,26,1,2,123,0
-0.148353221728643,4,230428,NaN,26,1,2,124,0
-0.166161466595754,4,230428,NaN,26,1,2,125,0
-0.159622798211319,4,230428,NaN,26,1,2,126,0
-0.143452029718703,4,230428,NaN,26,1,2,127,0
-0.10967570415382,4,230428,NaN,26,1,2,128,0
-0.0738625321161179,4,230428,NaN,26,1,2,129,0
-0.0423508077771122,4,230428,NaN,26,1,2,130,0
-0.00507038475565011,4,230428,NaN,26,1,2,131,0
0.030684962155634,4,230428,NaN,26,1,2,132,0
0.0747254825019744,4,230428,NaN,26,1,2,133,0
0.122266115410852,4,230428,NaN,26,1,2,134,0
0.145865525979269,4,230428,NaN,26,1,2,135,0
0.131412897069283,4,230428,NaN,26,1,2,136,0
