DataY,AnimalID,RecDate,NovelDay,CellID,CellType,StimCond,Environ,GoalMod
0.0731026193977624,11,200131,2,8,1,0,1,0
1.34897179429877,11,200201,3,1,1,0,1,1
0.262929150374446,11,200201,3,2,1,0,1,0
1.45786084095578,11,200201,3,3,3,0,1,1
1.28627172907197,11,200201,3,4,1,0,1,0
1.38911939982199,11,200201,3,5,3,0,1,0
0.175950571779285,11,200201,3,6,1,0,1,0
2.20323271275157,11,200201,3,7,1,0,1,1
0.854920439390755,11,200201,3,8,3,0,1,0
0.73233006880507,11,200201,3,9,3,0,1,0
0.596064976037424,11,200201,3,10,1,0,1,1
0.405785673808766,11,200201,3,11,3,0,1,1
0.508573667250048,11,200201,3,12,2,0,1,1
0.182138397084928,11,200201,3,13,1,0,1,0
0.567282130900894,11,200201,3,14,3,0,1,0
0.620136234045942,11,200201,3,15,2,0,1,1
0.753493269501809,11,200201,3,16,3,0,1,0
0.60865201356751,11,200201,3,17,3,0,1,0
0.626287177097044,11,200201,3,18,3,0,1,1
1.23376485447237,11,200201,3,19,3,0,1,0
1.14895984385708,11,200201,3,20,3,0,1,1
1.08516622845815,11,200201,3,21,3,0,1,1
1.46993364193518,11,200201,3,22,3,0,1,1
1.26233917902241,11,200201,3,23,3,0,1,0
1.06906787453168,11,200201,3,24,3,0,1,1
1.15104724456273,11,200201,3,25,3,0,1,1
1.24271148518874,11,200201,3,26,3,0,1,1
1.36191549772554,11,200201,3,27,3,0,1,1
0.983293280706065,11,200201,3,28,3,0,1,0
1.27310934203505,11,200201,3,29,3,0,1,1
0.547353965657091,11,200201,3,30,1,0,1,1
0.792611720565614,11,200201,3,31,3,0,1,0
0.718665353594572,11,200201,3,32,3,0,1,1
0.71109798131006,11,200201,3,33,1,0,1,1
1.41938185223211,11,200201,3,34,1,0,1,0
1.33596580316906,11,200201,3,35,3,0,1,1
1.15872608024008,11,200201,3,36,3,0,1,0
1.09815528470854,11,200201,3,37,3,0,1,1
0.75394209872794,11,200201,3,38,3,0,1,0
0.946567538561127,11,200201,3,39,3,0,1,1
1.24553059105615,11,200201,3,40,3,0,1,1
1.1620463185829,11,200201,3,41,3,0,1,1
0.930690374546275,11,200201,3,42,3,0,1,0
1.16793441427836,11,200201,3,43,3,0,1,1
1.14983807271755,11,200201,3,44,3,0,1,1
1.49673877074521,11,200201,3,45,3,0,1,1
1.15254728483646,11,200201,3,46,3,0,1,0
1.99519596600125,11,200201,3,47,1,0,1,1
0.581838871566891,11,200201,3,48,1,0,1,1
0.259536853940838,11,200203,1,1,3,0,1,0
0.197931341896093,11,200203,1,2,3,0,1,1
0.168225417647418,11,200203,1,3,3,0,1,1
0.490613101325927,11,200203,1,4,3,0,1,0
0.127094365661937,11,200203,1,5,1,0,1,0
0.0763364080979299,11,200203,1,6,3,0,1,0
0.0990107147197756,11,200203,1,7,1,0,1,1
0.0315601355649256,11,200203,1,8,3,0,1,0
0.103127940405008,11,200203,1,9,2,0,1,1
0.0863519177173706,11,200203,1,10,2,0,1,0
0.128510250347999,11,200203,1,11,1,0,1,1
0.0658638610356118,11,200203,1,12,2,0,1,0
0.153351435032745,11,200203,1,13,3,0,1,0
0.073339827411126,11,200203,1,14,2,0,1,0
0.203727093054393,11,200203,1,15,3,0,1,0
0.569334618673458,11,200203,1,16,3,0,1,0
0.543564873520735,11,200203,1,17,1,0,1,1
0.546869632862906,11,200203,1,18,3,0,1,1
0.460301414694374,11,200203,1,19,3,0,1,0
0.0865853405012196,11,200203,1,20,2,0,1,0
0.0944196977130623,11,200203,1,21,1,0,1,0
0.170626502391202,11,200203,1,22,3,0,1,1
0.28349228681588,11,200203,1,23,3,0,1,1
0.173004104218511,11,200203,1,24,3,0,1,0
0.31314722245958,11,200203,1,25,3,0,1,1
0.514642808583797,11,200203,1,26,3,0,1,1
0.268150202176935,11,200203,1,27,3,0,1,1
0.618044705655054,11,200203,1,28,3,0,1,0
1.36748824441721,11,200203,1,29,3,0,1,0
0.30910001655779,11,200203,1,30,3,0,1,0
0.983418896900452,11,200204,2,1,3,0,1,0
0.369578536370258,11,200204,2,2,3,0,1,0
0.10596087087982,11,200204,2,3,1,0,1,1
0.459624203078743,11,200204,2,4,3,0,1,0
0.526813515792852,11,200204,2,5,3,0,1,1
0.212782700522918,11,200204,2,6,1,0,1,1
0.187121574894649,11,200204,2,7,1,0,1,1
0.403066334677253,11,200204,2,8,3,0,1,1
0.579724287459391,11,200204,2,9,3,0,1,0
0.488459018477551,11,200204,2,10,3,0,1,1
0.214646958428729,11,200204,2,11,1,0,1,1
0.192411227795822,11,200204,2,12,1,0,1,1
0.0322604130089286,11,200204,2,13,1,0,1,0
0.248676825930904,11,200204,2,14,3,0,1,1
0.176400552537726,11,200204,2,15,2,0,1,0
0.42973497100211,11,200204,2,16,3,0,1,1
0.350080813444119,11,200204,2,17,3,0,1,1
0.487291874293247,11,200204,2,18,3,0,1,0
1.3851187175926,11,200204,2,19,3,0,1,0
0.825629998234282,11,200204,2,20,3,0,1,0
0.224826583064921,11,200204,2,21,3,0,1,1
0.398110947625873,11,200204,2,22,3,0,1,1
0.490186831600849,11,200204,2,23,3,0,1,1
0.595306520310661,11,200204,2,24,3,0,1,1
0.565437582662881,11,200204,2,25,3,0,1,1
0.684000433342089,11,200204,2,26,3,0,1,1
0.360068658428124,11,200204,2,27,3,0,1,1
0.760299074415384,11,200204,2,28,3,0,1,1
0.442087453531126,11,200204,2,29,3,0,1,1
1.05168685799033,11,200204,2,30,3,0,1,0
0.808580290643566,11,200204,2,31,3,0,1,1
0.364668117502285,11,200205,3,1,3,0,1,0
0.325833028356197,11,200205,3,2,3,0,1,0
0.862787059673258,11,200205,3,3,3,0,1,1
0.363019922708694,11,200205,3,4,3,0,1,1
0.728639104936418,11,200205,3,5,3,0,1,1
1.14614876098813,11,200205,3,6,3,0,1,0
0.487893351144903,11,200205,3,7,3,0,1,0
0.731051305181225,11,200205,3,8,3,0,1,1
0.759854000679881,11,200205,3,9,3,0,1,0
0.588920524920947,11,200205,3,10,3,0,1,1
0.341849739083015,11,200205,3,11,3,0,1,0
0.829512731337258,11,200205,3,12,3,0,1,0
0.407135100129192,11,200205,3,13,3,0,1,1
0.323012871544702,11,200205,3,14,3,0,1,0
0.58271933749842,11,200205,3,15,3,0,1,0
0.16629099720587,11,200205,3,16,1,0,1,1
0.0575525940619778,11,200205,3,17,1,0,1,0
0.0600141115690363,11,200205,3,18,1,0,1,0
0.130165135271035,11,200205,3,19,1,0,1,1
0.179526408542954,11,200205,3,20,1,0,1,0
0.116786878814607,11,200205,3,21,2,0,1,1
0.278237936701783,11,200205,3,22,3,0,1,1
0.112008011086822,11,200205,3,23,1,0,1,0
0.389754477476823,11,200205,3,24,3,0,1,1
0.271924013524537,11,200205,3,25,1,0,1,1
0.154368818771514,11,200205,3,26,3,0,1,0
0.345976907078334,11,200205,3,27,3,0,1,0
0.382904274058789,11,200205,3,28,3,0,1,0
0.40045731189058,11,200205,3,29,3,0,1,0
0.436068243215371,11,200205,3,30,3,0,1,1
0.364703753379457,11,200205,3,31,3,0,1,0
0.396281883703151,11,200205,3,32,3,0,1,1
0.80113591886836,11,200205,3,33,3,0,1,0
0.869069966970766,11,200205,3,34,3,0,1,0
0.697010139761288,11,200205,3,35,3,0,1,0
0.714496504600739,11,200205,3,36,3,0,1,0
1.04726814399205,11,200205,3,37,3,0,1,1
0.29419125659058,11,200205,3,38,3,0,1,0
0.371474349364154,11,200205,3,39,3,0,1,1
0.201846268864225,11,200205,3,40,3,0,1,0
0.434085294192299,11,200205,3,41,3,0,1,0
0.445463585019441,11,200205,3,42,3,0,1,1
0.665216321762876,11,200205,3,43,3,0,1,1
0.463304613878107,11,200205,3,44,3,0,1,0
0.428435897408343,11,200205,3,45,3,0,1,0
1.12884668672401,18,200814,1,1,3,0,1,0
1.37466387959775,18,200814,1,2,1,0,1,0
0.809521245761488,18,200814,1,3,2,0,1,0
1.25125203494539,18,200814,1,4,1,0,1,0
0.766161759623734,18,200814,1,5,1,0,1,0
1.12987361349124,18,200814,1,6,3,0,1,0
1.07606530559898,18,200814,1,7,3,0,1,0
1.22972320576785,18,200814,1,8,3,0,1,0
