DataY,AnimalID,RecDate,NovelDay,CellID,CellType,StimCond,Environ,GoalMod
0.383977105815574,11,200201,3,33,1,0,1,1
0.493300049577312,11,200201,3,34,1,0,1,0
0.469019049575386,11,200201,3,35,3,0,1,1
0.430863677667484,11,200201,3,36,3,0,1,0
0.352592955551904,11,200201,3,37,3,0,1,1
0.394104418616053,11,200201,3,38,3,0,1,0
0.198026666940953,11,200201,3,39,3,0,1,1
0.449021091274724,11,200201,3,40,3,0,1,1
0.286066276934798,11,200201,3,41,3,0,1,1
0.505660151156319,11,200201,3,42,3,0,1,0
0.301947275594114,11,200201,3,43,3,0,1,1
0.18419287890525,11,200201,3,44,3,0,1,1
0.352800095241662,11,200201,3,45,3,0,1,1
0.193164115259583,11,200201,3,46,3,0,1,0
0.445787245120209,11,200201,3,47,1,0,1,1
0.414752077706227,11,200201,3,48,1,0,1,1
0.179411350946367,11,200203,1,1,3,0,1,0
0.177198809307823,11,200203,1,2,3,0,1,1
0.227961836855214,11,200203,1,3,3,0,1,1
0.237833200752382,11,200203,1,4,3,0,1,0
0.0923804787938727,11,200203,1,5,1,0,1,0
0.202528284361327,11,200203,1,6,3,0,1,0
0.275945573080004,11,200203,1,7,1,0,1,1
0.598869877561708,11,200203,1,8,3,0,1,0
0.16586856139412,11,200203,1,9,2,0,1,1
0.123238212756732,11,200203,1,10,2,0,1,0
0.167561538242289,11,200203,1,11,1,0,1,1
0.153122442248462,11,200203,1,12,2,0,1,0
0.147468852530669,11,200203,1,13,3,0,1,0
0.298703915723912,11,200203,1,14,2,0,1,0
0.0604092754625384,11,200203,1,15,3,0,1,0
0.243311714873391,11,200203,1,16,3,0,1,0
0.263845565248971,11,200203,1,17,1,0,1,1
0.28027415811791,11,200203,1,18,3,0,1,1
0.136616693111094,11,200203,1,19,3,0,1,0
0.214576133500244,11,200203,1,20,2,0,1,0
0.168209396249799,11,200203,1,21,1,0,1,0
0.151340213973324,11,200203,1,22,3,0,1,1
0.377669295963289,11,200203,1,23,3,0,1,1
0.0870204904890522,11,200203,1,24,3,0,1,0
0.199856500574192,11,200203,1,25,3,0,1,1
0.173375735750068,11,200203,1,26,3,0,1,1
0.187477268425293,11,200203,1,27,3,0,1,1
0.0834403005154595,11,200203,1,28,3,0,1,0
0.103664497438598,11,200203,1,29,3,0,1,0
0.138499430171785,11,200203,1,30,3,0,1,0
0.126118030123115,11,200204,2,1,3,0,1,0
0.111893121080823,11,200204,2,2,3,0,1,0
0.40001371977367,11,200204,2,3,1,0,1,1
0.0957411976537102,11,200204,2,4,3,0,1,0
0.211623254020134,11,200204,2,5,3,0,1,1
0.4332703892937,11,200204,2,6,1,0,1,1
0.353934059972815,11,200204,2,7,1,0,1,1
0.294901144902654,11,200204,2,8,3,0,1,1
-0.0184349457706812,11,200204,2,9,3,0,1,0
0.162315210207737,11,200204,2,10,3,0,1,1
0.289507033063742,11,200204,2,11,1,0,1,1
0.0782452682192634,11,200204,2,12,1,0,1,1
0.556325829564635,11,200204,2,13,1,0,1,0
0.269114780843627,11,200204,2,14,3,0,1,1
0.177256949982511,11,200204,2,15,2,0,1,0
0.207826756456216,11,200204,2,16,3,0,1,1
0.171882066547316,11,200204,2,17,3,0,1,1
0.186836523418084,11,200204,2,18,3,0,1,0
-0.0089297098596457,11,200204,2,19,3,0,1,0
0.104533305601297,11,200204,2,20,3,0,1,0
0.105376109899107,11,200204,2,21,3,0,1,1
0.192673000734591,11,200204,2,22,3,0,1,1
0.198530006030372,11,200204,2,23,3,0,1,1
0.271143213751141,11,200204,2,24,3,0,1,1
0.196750068114184,11,200204,2,25,3,0,1,1
0.0806750459111218,11,200204,2,26,3,0,1,1
0.161448567719216,11,200204,2,27,3,0,1,1
0.184715730079352,11,200204,2,28,3,0,1,1
0.0774026700688504,11,200204,2,29,3,0,1,1
0.206820701147573,11,200204,2,30,3,0,1,0
0.227660785756086,11,200204,2,31,3,0,1,1
0.168889141442408,11,200205,3,1,3,0,1,0
0.122257676868187,11,200205,3,2,3,0,1,0
0.236897650360311,11,200205,3,3,3,0,1,1
0.188826045672851,11,200205,3,4,3,0,1,1
0.196747912148258,11,200205,3,5,3,0,1,1
0.436395523249801,11,200205,3,6,3,0,1,0
0.197481573507859,11,200205,3,7,3,0,1,0
0.141410099547882,11,200205,3,8,3,0,1,1
0.016914595028298,11,200205,3,9,3,0,1,0
0.178223196670022,11,200205,3,10,3,0,1,1
0.0768846090936874,11,200205,3,11,3,0,1,0
0.0390251694856254,11,200205,3,12,3,0,1,0
0.309958528247251,11,200205,3,13,3,0,1,1
0.202940935366585,11,200205,3,14,3,0,1,0
0.254553268239751,11,200205,3,15,3,0,1,0
0.384217703159482,11,200205,3,16,1,0,1,1
0.490224404355996,11,200205,3,17,1,0,1,0
0.526314810760285,11,200205,3,18,1,0,1,0
0.423733407866528,11,200205,3,19,1,0,1,1
0.462736487335815,11,200205,3,20,1,0,1,0
0.174380163320084,11,200205,3,21,2,0,1,1
0.421605812033362,11,200205,3,22,3,0,1,1
0.0347589673138543,11,200205,3,23,1,0,1,0
0.522768998461387,11,200205,3,24,3,0,1,1
0.296969569308484,11,200205,3,25,1,0,1,1
0.175669688415826,11,200205,3,26,3,0,1,0
0.282435298925081,11,200205,3,27,3,0,1,0
0.310272279202823,11,200205,3,28,3,0,1,0
0.167724227955756,11,200205,3,29,3,0,1,0
0.25308860132427,11,200205,3,30,3,0,1,1
0.160954395975177,11,200205,3,31,3,0,1,0
0.166963067842119,11,200205,3,32,3,0,1,1
0.175380761351122,11,200205,3,33,3,0,1,0
0.243142214431435,11,200205,3,34,3,0,1,0
0.181468170332834,11,200205,3,35,3,0,1,0
0.160685813588237,11,200205,3,36,3,0,1,0
0.25423197901089,11,200205,3,37,3,0,1,1
0.226074211438721,11,200205,3,38,3,0,1,0
0.237358926154802,11,200205,3,39,3,0,1,1
0.147989652684811,11,200205,3,40,3,0,1,0
0.315998437861145,11,200205,3,41,3,0,1,0
0.193435404707132,11,200205,3,42,3,0,1,1
0.231181702024913,11,200205,3,43,3,0,1,1
0.256920498428793,11,200205,3,44,3,0,1,0
0.224093586676555,11,200205,3,45,3,0,1,0
0.837757036496039,18,200814,1,1,3,0,1,0
0.422873242204434,18,200814,1,2,1,0,1,0
0.732026609471206,18,200814,1,3,2,0,1,0
0.669248309137862,18,200814,1,4,1,0,1,0
0.694141373926454,18,200814,1,5,1,0,1,0
0.601595990019226,18,200814,1,6,3,0,1,0
0.627449009612021,18,200814,1,7,3,0,1,0
0.543357030122718,18,200814,1,8,3,0,1,0
0.804906151200044,18,200814,1,9,1,0,1,0
0.342408529466592,18,200814,1,10,3,0,1,0
0.799517472165895,18,200814,1,11,3,0,1,1
0.438825435617284,18,200814,1,12,3,0,1,0
0.327856255271867,18,200814,1,13,3,0,1,0
0.0588187468262726,18,200814,1,14,3,0,1,0
0.286636853388485,18,200814,1,15,1,0,1,0
0.878093800401297,18,200814,1,16,1,0,1,0
0.59188437217469,18,200814,1,17,3,0,1,0
0.73836260850319,18,200814,1,18,3,0,1,0
0.831763268473028,18,200814,1,19,1,0,1,0
0.737764250483427,18,200814,1,20,3,0,1,0
0.793753780231837,18,200814,1,21,2,0,1,0
0.563628846136661,18,200814,1,22,3,0,1,0
0.567777405660268,18,200814,1,23,3,0,1,0
0.574736918090278,18,200814,1,24,2,0,1,0
0.817056939719023,18,200814,1,25,1,0,1,0
0.537512409780339,18,200814,1,26,3,0,1,0
0.274138736816062,18,200814,1,27,3,0,1,0
0.65217242620184,18,200814,1,28,3,0,1,0
0.60559728745012,18,200814,1,29,3,0,1,1
0.276385542978629,18,200814,1,30,3,0,1,1
0.296215963461204,18,200814,1,31,3,0,1,1
0.72871587679137,18,200814,1,32,3,0,1,0
0.806793633538628,18,200814,1,33,3,0,1,0
0.672443890066801,18,200814,1,34,1,0,1,0
0.280331757380917,18,200814,1,35,3,0,1,0
0.542188776138817,18,200814,1,36,1,0,1,0
0.505042631712974,18,200814,1,37,3,0,1,0
0.418066760608768,18,200814,1,38,3,0,1,0
0.368924134947264,18,200814,1,39,3,0,1,0
0.493401937536587,18,200814,1,40,3,0,1,1
0.935423464078249,18,200815,2,1,1,0,1,0
0.163815932725024,18,200815,2,2,3,0,1,0
0.834435972227696,18,200815,2,3,3,0,1,0
0.884466605219431,18,200815,2,4,3,0,1,0
0.655877275289073,18,200815,2,5,3,0,1,0
0.657124581580986,18,200815,2,6,3,0,1,0
0.213174422209276,18,200815,2,7,3,0,1,0
0.947287668492186,18,200815,2,8,3,0,1,0
0.40110823549882,18,200815,2,9,3,0,1,1
0.938118689057399,18,200815,2,10,3,0,1,0
0.566650229582771,18,200815,2,11,3,0,1,0
0.318697063358629,18,200815,2,12,3,0,1,0
0.409414438352641,18,200815,2,13,3,0,1,0
0.710419453523946,18,200815,2,14,3,0,1,0
0.687359735547602,18,200815,2,15,3,0,1,0
0.163815932725024,18,200815,2,16,3,0,1,0
0.655718820419745,18,200815,2,17,3,0,1,1
0.734964508080691,18,200815,2,18,1,0,1,0
0.902780321330079,18,200816,3,1,3,0,1,0
0.43063874355528,18,200816,3,2,3,0,1,1
0.491070931602277,18,200816,3,3,3,0,1,1
0.941960014735296,18,200816,3,4,1,0,1,1
0.858736162288583,18,200816,3,5,3,0,1,1
0.59263153351619,18,200816,3,6,3,0,1,0
0.314492710283663,18,200816,3,7,2,0,1,0
0.846654705127154,18,200816,3,8,2,0,1,1
0.218589641161778,18,200816,3,9,1,0,1,1
0.474174539067282,18,200816,3,10,3,0,1,1
0.682099035973457,18,200816,3,11,3,0,1,1
0.376602731430741,18,200816,3,12,2,0,1,1
0.518203853255603,18,200816,3,13,3,0,1,0
0.84058184289952,18,200816,3,14,2,0,1,0
0.853401298996738,18,200816,3,15,2,0,1,0
0.786546053968813,18,200816,3,16,3,0,1,0
0.649249516042758,18,200816,3,17,1,0,1,0
0.971921807375465,18,200816,3,18,3,0,1,0
0.548425505563367,18,200816,3,19,3,0,1,1
0.570529400659811,18,200816,3,20,3,0,1,0
0.335598733355697,18,200816,3,21,3,0,1,1
0.599405845121917,18,200816,3,22,3,0,1,1
0.559971598353598,18,200816,3,23,3,0,1,1
0.45592356044344,18,200816,3,24,1,0,1,0
0.175305038178186,18,200816,3,25,3,0,1,1
0.641060085745518,18,200816,3,26,1,0,1,1
0.138516758082663,18,200816,3,27,3,0,1,0
0.520278126479444,18,200816,3,28,3,0,1,0
0.51312375195434,18,200816,3,29,1,0,1,1
0.7696979325002,18,200816,3,30,2,0,1,0
0.524898090928066,18,200816,3,31,3,0,1,0
0.564618593358557,18,200816,3,32,3,0,1,0
0.942840071480673,18,200816,3,33,3,0,1,0
0.492458580303494,18,200816,3,34,2,0,1,1
0.788184566857562,18,200816,3,35,3,0,1,0
0.507945758088353,18,200816,3,36,3,0,1,0
0.798639756484304,18,200816,3,37,3,0,1,0
0.371986015698246,18,200816,3,38,3,0,1,1
0.584269538577864,18,200816,3,39,3,0,1,1
0.645936183455581,18,200816,3,40,3,0,1,1
0.589233406333513,18,200816,3,41,3,0,1,1
0.332025960967908,18,200816,3,42,3,0,1,0
0.483769121864822,18,200816,3,43,3,0,1,1
0.580964397376903,18,200816,3,44,3,0,1,0
0.593047334658514,18,200816,3,45,3,0,1,0
0.432391150519833,18,200816,3,46,3,0,1,0
0.470293515740862,18,200816,3,47,3,0,1,1
0.774891462590402,18,200818,1,1,1,0,1,0
0.557195470224446,18,200818,1,2,1,0,1,1
0.547609457233094,18,200818,1,3,1,0,1,1
0.814121686390355,18,200818,1,4,3,0,1,0
0.420440618488617,18,200818,1,5,3,0,1,0
0.608904171660936,18,200818,1,6,3,0,1,1
0.6855891762301,18,200818,1,7,1,0,1,1
0.848904567593649,18,200818,1,8,1,0,1,0
0.212422539932953,18,200818,1,9,3,0,1,0
0.734888860742146,18,200818,1,10,3,0,1,1
0.649517105439046,18,200818,1,11,3,0,1,1
0.463042350343494,18,200818,1,12,3,0,1,0
0.464387859708073,18,200818,1,13,3,0,1,0
0.58510026680807,18,200818,1,14,3,0,1,0
0.456816557632338,18,200818,1,15,3,0,1,1
0.5371772455807,18,200818,1,16,3,0,1,0
0.518946053716857,18,200818,1,17,3,0,1,1
0.850926640725405,18,200818,1,18,3,0,1,0
0.255622450184659,18,200818,1,19,3,0,1,1
0.403210040163464,18,200818,1,20,3,0,1,1
0.730539673073049,18,200818,1,21,3,0,1,1
0.759234103464078,18,200818,1,22,3,0,1,0
0.636027679495805,18,200818,1,23,3,0,1,0
0.812924756844174,18,200818,1,24,3,0,1,0
0.457995900186444,18,200818,1,25,3,0,1,0
0.518112229052367,18,200818,1,26,3,0,1,1
0.497817136590486,18,200818,1,27,3,0,1,1
0.475698777404367,18,200818,1,28,3,0,1,1
0.0466836651051764,18,200818,1,29,3,0,1,0
0.693937052074258,18,200818,1,30,3,0,1,1
0.510758369816791,18,200818,1,31,3,0,1,0
0.236994496358663,18,200819,2,1,3,0,1,1
0.483064339986226,18,200819,2,2,3,0,1,1
0.544990341334879,18,200819,2,3,1,0,1,1
0.406760829806899,18,200819,2,4,1,0,1,1
0.203947180587329,18,200819,2,5,3,0,1,1
0.34141226052686,18,200819,2,6,1,0,1,1
0.382499011610545,18,200819,2,7,3,0,1,1
0.395210010029357,18,200819,2,8,3,0,1,1
0.758122175989992,18,200819,2,9,3,0,1,0
0.476700767010198,18,200819,2,10,3,0,1,1
0.549292601806167,18,200819,2,11,3,0,1,1
0.444093233699852,18,200819,2,12,2,0,1,1
0.681147088644139,18,200819,2,13,1,0,1,1
0.804266236604841,18,200819,2,14,1,0,1,0
0.64958689638812,18,200819,2,15,1,0,1,1
0.686266842659082,18,200819,2,16,2,0,1,0
0.352983732476807,18,200819,2,17,3,0,1,0
0.437562869044391,18,200819,2,18,1,0,1,1
0.659288465329382,18,200819,2,19,3,0,1,0
0.180718584248654,18,200819,2,20,3,0,1,0
0.504088573913666,18,200819,2,21,3,0,1,1
0.26644720445149,18,200819,2,22,3,0,1,0
0.596252244187741,18,200819,2,23,3,0,1,1
0.725774572185034,18,200819,2,24,3,0,1,1
0.773259355105595,18,200819,2,25,3,0,1,0
0.0767501943193534,18,200819,2,26,3,0,1,0
0.077153185399805,18,200819,2,27,3,0,1,0
0.179350495307021,18,200819,2,28,3,0,1,0
0.482765259344496,18,200819,2,29,3,0,1,1
0.307011949922029,18,200819,2,30,3,0,1,1
0.205516475284607,18,200819,2,31,3,0,1,0
0.3888094715551,18,200819,2,32,3,0,1,1
0.264743553463892,18,200819,2,33,3,0,1,1
0.358976583873321,18,200819,2,34,3,0,1,1
0.516531882853523,18,200819,2,35,3,0,1,0
0.558671024150054,18,200819,2,36,3,0,1,1
0.256574015893512,18,200819,2,37,3,0,1,0
0.249208780426744,18,200819,2,38,3,0,1,0
0.788599228608997,18,200819,2,39,1,0,1,1
0.567049560138128,18,200819,2,40,3,0,1,1
0.411818645452385,18,200819,2,41,3,0,1,1
0.696886470452258,18,200819,2,42,3,0,1,1
0.219979114812099,18,200819,2,43,3,0,1,0
0.532363358396217,18,200819,2,44,3,0,1,1
0.480663838753672,18,200819,2,45,3,0,1,1
0.367005688156087,18,200819,2,46,3,0,1,1
0.457951124507056,18,200819,2,47,3,0,1,0
0.482352620093125,18,200819,2,48,3,0,1,1
0.203496636557347,18,200819,2,49,3,0,1,0
0.357111204004429,18,200819,2,50,3,0,1,0
0.361539434255137,18,200819,2,51,3,0,1,1
0.647798247929743,18,200819,2,52,3,0,1,1
0.169967146307008,18,200819,2,53,3,0,1,0
0.505667141012195,18,200819,2,54,3,0,1,1
0.546973467819648,18,200820,3,1,3,0,1,0
0.841757933603501,18,200820,3,2,3,0,1,0
0.45123575046962,18,200820,3,3,3,0,1,1
0.446324350658314,18,200820,3,4,2,0,1,1
0.619466810973777,18,200820,3,5,3,0,1,0
0.738711311246853,18,200820,3,6,1,0,1,1
0.464424443790801,18,200820,3,7,3,0,1,0
0.758104451302403,18,200820,3,8,1,0,1,1
0.581351348653221,18,200820,3,9,2,0,1,1
0.556516183331384,18,200820,3,10,3,0,1,0
0.623605664528065,18,200820,3,11,2,0,1,1
0.406165884550182,18,200820,3,12,3,0,1,0
0.495939879778523,18,200820,3,13,3,0,1,1
0.549159021741119,18,200820,3,14,3,0,1,1
0.721892148847221,18,200820,3,15,2,0,1,0
0.0942255220364412,18,200820,3,16,3,0,1,0
0.498292375011039,18,200820,3,17,2,0,1,1
0.307831943551254,18,200820,3,18,3,0,1,1
0.388226064898937,18,200820,3,19,3,0,1,0
0.262159726715596,18,200820,3,20,3,0,1,0
0.249151146117158,18,200820,3,21,3,0,1,0
0.535791633241503,18,200820,3,22,3,0,1,1
0.427647759158673,18,200820,3,23,3,0,1,1
0.538646708296616,18,200820,3,24,3,0,1,1
0.523851262546973,18,200820,3,25,3,0,1,0
0.518907357847957,18,200820,3,26,3,0,1,1
0.386353405083294,18,200820,3,27,3,0,1,0
0.511421911073457,18,200820,3,28,3,0,1,1
0.724268454404324,18,200820,3,29,3,0,1,1
0.412585651036639,18,200820,3,30,3,0,1,1
0.650406293295681,18,200820,3,31,2,0,1,1
0.611719612416834,18,200820,3,32,3,0,1,1
0.418952953913411,18,200820,3,33,3,0,1,1
0.603825316978779,18,200820,3,34,3,0,1,1
0.502168728113552,18,200820,3,35,3,0,1,1
0.30482679849924,18,200820,3,36,3,0,1,1
0.628097647511426,18,200820,3,37,3,0,1,1
0.549847910755139,18,200820,3,38,3,0,1,1
0.281117917472119,18,200820,3,39,3,0,1,0
0.221913524882555,18,200820,3,40,3,0,1,0
0.548762421835666,18,200820,3,41,3,0,1,1
0.513258977402394,18,200820,3,42,3,0,1,1
0.400068745359969,18,200820,3,43,3,0,1,1
0.567127563189283,18,200820,3,44,3,0,1,1
0.486797216216177,18,200820,3,45,3,0,1,1
0.458290847347826,18,200820,3,46,3,0,1,0
0.0710299832338072,18,200820,3,47,3,0,1,0
0.41740334138956,18,200820,3,48,3,0,1,0
0.399213876653433,18,200820,3,49,3,0,1,1
0.420845113699384,18,200820,3,50,3,0,1,1
0.424270508932428,18,200820,3,51,1,0,1,1
0.450833059159298,18,200820,3,52,2,0,1,1
0.792200976253911,18,200820,3,53,3,0,1,0
0.721354599633931,18,200820,3,54,3,0,1,0
0.620645920267556,18,200820,3,55,3,0,1,0
0.621450976562573,18,200820,3,56,3,0,1,0
0.382949181424862,18,200820,3,57,3,0,1,1
0.319571273278805,18,200820,3,58,3,0,1,0
0.32815664577631,18,200820,3,59,3,0,1,0
0.382503976105756,18,200820,3,60,1,0,1,1
0.296647638433466,18,200820,3,61,3,0,1,1
0.107640060036693,18,200820,3,62,3,0,1,0
0.4161945704295,18,200820,3,63,3,0,1,1
0.500958192143958,18,200820,3,64,3,0,1,0
0.947985028885731,21,201010,1,1,1,0,1,0
0.648014905478218,21,201010,1,2,3,0,1,1
0.794335210642066,21,201010,1,3,3,0,1,0
0.834770820010821,21,201010,1,4,3,0,1,1
0.854116245658354,21,201010,1,5,1,0,1,1
0.932767952364131,21,201010,1,6,1,0,1,0
0.929896350378822,21,201010,1,7,3,0,1,1
0.488551278202318,21,201010,1,8,1,0,1,0
0.609469438948364,21,201010,1,9,3,0,1,1
0.595550330687799,21,201010,1,10,3,0,1,1
0.576844909900449,21,201010,1,11,3,0,1,1
0.592010514757336,21,201010,1,12,3,0,1,1
0.984519343102927,21,201010,1,13,3,0,1,0
0.819446852844149,21,201010,1,14,3,0,1,1
0.601313239926489,21,201010,1,15,3,0,1,0
0.585040202246113,21,201010,1,16,3,0,1,0
0.956569941552489,21,201010,1,17,3,0,1,0
0.574672778687783,21,201010,1,18,3,0,1,1
0.887252507129303,21,201010,1,19,3,0,1,1
0.675950795963954,21,201010,1,20,3,0,1,1
0.211256978479931,21,201010,1,21,3,0,1,0
0.464675559365774,21,201010,1,22,3,0,1,0
0.638543611138229,21,201010,1,23,3,0,1,1
0.733825583359369,21,201010,1,24,3,0,1,1
0.75426404544632,21,201010,1,25,3,0,1,1
0.681253239129936,21,201010,1,26,3,0,1,1
0.66203188737933,21,201010,1,27,3,0,1,1
0.771532773927651,21,201010,1,28,3,0,1,1
0.570134137964855,21,201010,1,29,3,0,1,1
0.488149951052418,21,201010,1,30,3,0,1,1
0.878578843040874,21,201010,1,31,3,0,1,1
0.824407882351611,21,201011,2,1,1,0,1,1
0.262823133259569,21,201011,2,2,3,0,1,0
0.73568753065019,21,201011,2,3,1,0,1,1
